number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
24,0.5350913049056697,2025-10-16 19:46:05.763653,2025-10-16 19:46:06.441799,0 days 00:00:00.678146,0.747252623833934,4.3000140194329015,0.07284005673564219,10,3.5732644398048565,350,2.147549926120101,4.4582252039663395,0.8363890233051096,COMPLETE
25,0.5466980531917184,2025-10-16 19:46:06.442205,2025-10-16 19:46:07.756471,0 days 00:00:01.314266,0.6595515661496008,2.879662854426849,0.011834833353821909,9,1.9580930399012306,250,0.8772667583168245,5.519582126322627,0.7308895260886834,COMPLETE
26,0.5345812331033984,2025-10-16 19:46:07.756884,2025-10-16 19:46:09.120227,0 days 00:00:01.363343,0.7504859037333041,3.568630776131647,0.016191512201344904,9,3.9945230129328193,300,1.8075057435205077,4.040935543606861,0.6660629450285316,COMPLETE
27,0.535647372714939,2025-10-16 19:46:09.120623,2025-10-16 19:46:09.822895,0 days 00:00:00.702272,0.7575241303782916,4.1024704586124034,0.06999451666859288,10,0.9643293035033631,350,4.416956140714369,6.630194928970148,0.7680206880667417,COMPLETE
28,0.7576345414413042,2025-10-16 19:46:09.823297,2025-10-16 19:46:11.308695,0 days 00:00:01.485398,0.8308123654057666,2.939314951775033,0.0037774210413793786,9,3.298386355418613,250,2.580680810281757,2.1975305673821843,0.828081141997584,COMPLETE
29,0.5309521138628012,2025-10-16 19:46:11.309111,2025-10-16 19:46:12.383571,0 days 00:00:01.074460,0.651268436189187,0.9003006516102798,0.026666144155645367,7,2.583807731783861,300,6.774761334002504,5.012303617641576,0.6293149507558966,COMPLETE
30,0.62248993931512,2025-10-16 19:46:12.383980,2025-10-16 19:46:13.449559,0 days 00:00:01.065579,0.6230716845026074,0.7764316913138021,0.004390170879731392,5,2.573848674578132,400,7.280971658647295,6.324009976943053,0.6170881352861722,COMPLETE
31,0.5336583880410045,2025-10-16 19:46:13.449973,2025-10-16 19:46:14.806650,0 days 00:00:01.356677,0.6837138603808123,0.032289459163862944,0.023158312194235968,7,1.2611358988604442,300,5.425801862535533,5.077889392578236,0.6331615128274865,COMPLETE
32,0.5349415513830295,2025-10-16 19:46:14.807069,2025-10-16 19:46:15.965456,0 days 00:00:01.158387,0.6795648638220436,0.05394486450850122,0.020645742808538047,7,0.9120824186458265,300,5.361839630494204,4.9366327542473325,0.6284446378370663,COMPLETE
33,0.5428296780090799,2025-10-16 19:46:15.965876,2025-10-16 19:46:17.266855,0 days 00:00:01.300979,0.5992951469597471,0.6439858498215172,0.012922686838497092,7,1.5479631730692778,350,7.00289341241342,8.555510199388031,0.5457938052862434,COMPLETE
34,0.5309057001553878,2025-10-16 19:46:17.267259,2025-10-16 19:46:18.513183,0 days 00:00:01.245924,0.7150857297040154,1.0740509216110314,0.03177675603335339,8,2.7451373132554373,300,5.216839269576438,4.362563809809879,0.7125147070293018,COMPLETE
35,0.5308572113323511,2025-10-16 19:46:18.513668,2025-10-16 19:46:19.621850,0 days 00:00:01.108182,0.7180675490920624,1.0115222431983741,0.03448072170746268,8,2.7493544878645184,250,6.487615712950133,4.2445533554026,0.6974830959526078,COMPLETE
36,0.5400887987326735,2025-10-16 19:46:19.622267,2025-10-16 19:46:20.291535,0 days 00:00:00.669268,0.7136147028464924,1.219378740720248,0.15681106813318782,8,2.692670761294142,300,7.872121040580752,4.417955628371004,0.7062087080065389,COMPLETE
37,0.5311813697595988,2025-10-16 19:46:20.291953,2025-10-16 19:46:21.340069,0 days 00:00:01.048116,0.5421452555852813,0.9632758852072393,0.048096939701715,8,2.0324499205071955,300,6.8828471975222385,6.056277369519676,0.7184434373401576,COMPLETE
38,0.530032079975195,2025-10-16 19:46:21.340474,2025-10-16 19:46:22.392837,0 days 00:00:01.052363,0.5097886808959595,0.9187383233323513,0.05295615084181244,6,0.5142676239755133,400,6.565902210805402,7.972054574350761,0.742190185580891,COMPLETE
39,0.5328821501308654,2025-10-16 19:46:22.393431,2025-10-16 19:46:23.314256,0 days 00:00:00.920825,0.5188243039503104,1.7162162019399887,0.05895282554819832,5,0.5132240784211859,450,9.042673432446227,7.742211055224214,0.7516281977494681,COMPLETE
40,0.5325878985988152,2025-10-16 19:46:23.314669,2025-10-16 19:46:24.631220,0 days 00:00:01.316551,0.5821786781536259,0.4195585567214999,0.09308848707944875,6,1.6262279714853047,450,6.524090598510669,8.679913585907798,0.5963586149229062,COMPLETE
41,0.5318618066641485,2025-10-16 19:46:24.631654,2025-10-16 19:46:25.678999,0 days 00:00:01.047345,0.5427226631013635,1.0426868075917095,0.050976117119715045,7,2.094985762712497,350,6.664254632751938,6.096128928883843,0.703512164351189,COMPLETE
42,0.5400309862877899,2025-10-16 19:46:25.679419,2025-10-16 19:46:26.525003,0 days 00:00:00.845584,0.5034982914671436,0.9171899548332887,0.14366921099699514,8,2.8436923499954694,400,7.690307041085604,7.08008739536596,0.7404420719931963,COMPLETE
43,0.5315346621301787,2025-10-16 19:46:26.525427,2025-10-16 19:46:27.674652,0 days 00:00:01.149225,0.5478577662463789,1.5293997121461511,0.03433667464141956,6,2.017110177308948,450,6.402149536090268,7.651606991753288,0.6590172804058274,COMPLETE
44,0.5310212337418487,2025-10-16 19:46:27.675068,2025-10-16 19:46:28.865451,0 days 00:00:01.190383,0.606707208642437,0.48961962836341033,0.05927373417056534,8,4.087060955061787,300,8.419062372931977,5.412373966256344,0.6818369860467082,COMPLETE
45,0.5328974991889225,2025-10-16 19:46:28.865867,2025-10-16 19:46:30.002569,0 days 00:00:01.136702,0.6264378906394599,0.48750550614294275,0.11595558236549779,6,4.053497013046485,400,8.721300768442024,5.501436215283913,0.6817763246410834,COMPLETE
