number,value,datetime_start,datetime_complete,duration,params_attention_dropout,params_attention_heads,params_batch_size,params_embedding_size,params_ff_dropout,params_learning_rate,params_transformer_depth,state
147,inf,2025-10-16 22:20:13.429380,2025-10-16 22:20:13.432219,0 days 00:00:00.002839,0.2458806757200717,8,128,64,0.3571797032236029,2.2070056792682072e-05,8,COMPLETE
148,inf,2025-10-16 22:20:13.432460,2025-10-16 22:20:13.435522,0 days 00:00:00.003062,0.43403210369219886,4,512,16,0.3066738662564807,6.776908568506204e-05,3,COMPLETE
149,inf,2025-10-16 22:20:13.435781,2025-10-16 22:20:13.438591,0 days 00:00:00.002810,0.176628424027243,8,64,128,0.12696589974167183,4.3182408243553926e-05,5,COMPLETE
150,inf,2025-10-16 22:20:13.438828,2025-10-16 22:20:13.441924,0 days 00:00:00.003096,0.44190011904089627,16,128,32,0.21264453173045894,0.0011898481556576526,6,COMPLETE
151,inf,2025-10-16 22:20:13.442197,2025-10-16 22:20:13.445076,0 days 00:00:00.002879,0.33852128862602104,4,128,32,0.15672410947204865,0.00010083878462679066,8,COMPLETE
152,inf,2025-10-16 22:20:13.445314,2025-10-16 22:20:13.448279,0 days 00:00:00.002965,0.2098995583201784,4,128,32,0.2930252639562475,0.00011427306973801673,7,COMPLETE
153,inf,2025-10-16 22:20:13.448550,2025-10-16 22:20:13.451547,0 days 00:00:00.002997,0.053190118187443305,4,128,32,0.18089324021574948,0.00015242714203143607,7,COMPLETE
154,inf,2025-10-16 22:20:13.451801,2025-10-16 22:20:13.454709,0 days 00:00:00.002908,0.26619141911527544,4,128,32,0.16966234258808582,5.6511524865843274e-05,6,COMPLETE
155,inf,2025-10-16 22:20:13.454947,2025-10-16 22:20:13.458268,0 days 00:00:00.003321,0.3537334107681578,8,512,32,0.26926502618368275,0.00039316059751306993,8,COMPLETE
156,inf,2025-10-16 22:20:13.458588,2025-10-16 22:20:13.461611,0 days 00:00:00.003023,0.3024068429714506,16,64,16,0.23896310372584711,1.5237683022106005e-05,5,COMPLETE
157,inf,2025-10-16 22:20:13.461858,2025-10-16 22:20:13.464745,0 days 00:00:00.002887,0.3906908475354751,4,256,64,0.0010665676312860695,8.565002952371998e-05,2,COMPLETE
158,inf,2025-10-16 22:20:13.464986,2025-10-16 22:20:13.468069,0 days 00:00:00.003083,0.13227174940289702,8,128,128,0.11419630799694251,9.433627035005473e-05,3,COMPLETE
159,inf,2025-10-16 22:20:13.468324,2025-10-16 22:20:13.471189,0 days 00:00:00.002865,0.29200379161905893,2,512,32,0.4304538139693963,1.1155629721497275e-05,4,COMPLETE
160,inf,2025-10-16 22:20:13.471426,2025-10-16 22:20:13.474501,0 days 00:00:00.003075,0.363637927333445,16,64,16,0.19548055291991473,1.0319626790973748e-05,6,COMPLETE
161,inf,2025-10-16 22:20:13.474842,2025-10-16 22:20:13.477870,0 days 00:00:00.003028,0.46469449385257344,8,64,64,0.07695431356261337,1.3295168090848173e-05,5,COMPLETE
162,inf,2025-10-16 22:20:13.478110,2025-10-16 22:20:13.485713,0 days 00:00:00.007603,0.37460128748888566,8,64,64,0.10131631376800923,0.00025221769321823634,5,COMPLETE
163,inf,2025-10-16 22:20:13.486834,2025-10-16 22:20:13.494782,0 days 00:00:00.007948,0.48145870650623407,8,64,64,0.054882750804813585,0.0001933343225255658,5,COMPLETE
164,inf,2025-10-16 22:20:13.495146,2025-10-16 22:20:13.501324,0 days 00:00:00.006178,0.45397706331611726,8,64,64,0.13735585805751918,1.632328495569211e-05,4,COMPLETE
165,inf,2025-10-16 22:20:13.501679,2025-10-16 22:20:13.504733,0 days 00:00:00.003054,0.4045686175825532,8,128,32,0.09052922085808793,0.0001378492469130064,6,COMPLETE
166,inf,2025-10-16 22:20:13.504990,2025-10-16 22:20:13.508103,0 days 00:00:00.003113,0.42030376098140054,16,512,64,0.04226348170852863,1.0074262261913789e-05,7,COMPLETE
167,inf,2025-10-16 22:20:13.508528,2025-10-16 22:20:13.511666,0 days 00:00:00.003138,0.3859196802452265,8,256,16,0.12244966560719603,1.2489804705612556e-05,5,COMPLETE
168,inf,2025-10-16 22:20:13.511923,2025-10-16 22:20:13.514963,0 days 00:00:00.003040,0.2728709407410866,8,64,128,0.2200863841863116,0.0015011562822043693,2,COMPLETE
169,inf,2025-10-16 22:20:13.515219,2025-10-16 22:20:13.518632,0 days 00:00:00.003413,0.2532945901728713,16,128,32,0.41227384914576165,0.00030007902876179413,8,COMPLETE
170,inf,2025-10-16 22:20:13.518941,2025-10-16 22:20:13.522081,0 days 00:00:00.003140,0.0914255652879647,4,64,16,0.321108963289921,2.3647578851175647e-05,6,COMPLETE
171,inf,2025-10-16 22:20:13.522359,2025-10-16 22:20:13.525625,0 days 00:00:00.003266,0.23627038456194194,8,128,128,0.2271497293719311,0.0005921848861024753,7,COMPLETE
172,inf,2025-10-16 22:20:13.525918,2025-10-16 22:20:13.529051,0 days 00:00:00.003133,0.33086382281008136,8,128,128,0.20618128636666214,0.0009974441934788216,7,COMPLETE
173,inf,2025-10-16 22:20:13.529300,2025-10-16 22:20:13.532337,0 days 00:00:00.003037,0.3153211123709673,8,128,128,0.23887218066006247,0.0003366800003214112,7,COMPLETE
174,inf,2025-10-16 22:20:13.532585,2025-10-16 22:20:13.535799,0 days 00:00:00.003214,0.29184978466789885,8,128,128,0.24899071448878474,0.0004933067439986232,7,COMPLETE
175,inf,2025-10-16 22:20:13.536056,2025-10-16 22:20:13.539046,0 days 00:00:00.002990,0.3435034739394858,2,512,16,0.15113825011993273,0.00023338599845562568,7,COMPLETE
176,inf,2025-10-16 22:20:13.539334,2025-10-16 22:20:13.542785,0 days 00:00:00.003451,0.21768600706904565,8,256,32,0.23321918885760498,1.7481242857678938e-05,6,COMPLETE
177,inf,2025-10-16 22:20:13.543053,2025-10-16 22:20:13.546062,0 days 00:00:00.003009,0.02086115389703769,16,128,64,0.16684457899739946,0.00044593663790235325,3,COMPLETE
178,inf,2025-10-16 22:20:13.546301,2025-10-16 22:20:13.549437,0 days 00:00:00.003136,0.1255282623804015,8,64,128,0.18789029177194722,0.0007890065041985347,6,COMPLETE
179,inf,2025-10-16 22:20:13.549710,2025-10-16 22:20:13.552921,0 days 00:00:00.003211,0.10851488719595187,8,512,16,0.08299988542458371,0.0003662207812088637,5,COMPLETE
180,inf,2025-10-16 22:20:13.553183,2025-10-16 22:20:13.556305,0 days 00:00:00.003122,0.043581053453781854,16,128,32,0.2610259223798793,1.4297711776575241e-05,8,COMPLETE
181,inf,2025-10-16 22:20:13.556538,2025-10-16 22:20:13.559771,0 days 00:00:00.003233,0.15909780344890748,8,256,32,0.2782393852853675,0.007043425050233218,6,COMPLETE
182,inf,2025-10-16 22:20:13.560042,2025-10-16 22:20:13.563149,0 days 00:00:00.003107,0.1673856748754285,8,256,32,0.33148841999207573,0.008715508538560613,6,COMPLETE
183,inf,2025-10-16 22:20:13.563399,2025-10-16 22:20:13.566684,0 days 00:00:00.003285,0.140285113860195,8,256,32,0.02296420782949557,0.00502710786572448,6,COMPLETE
184,inf,2025-10-16 22:20:13.566948,2025-10-16 22:20:13.570079,0 days 00:00:00.003131,0.17877932027483753,8,256,32,0.2917360299706482,0.005761718416252104,6,COMPLETE
185,inf,2025-10-16 22:20:13.570318,2025-10-16 22:20:13.573350,0 days 00:00:00.003032,0.19226252462023663,2,64,32,0.008101022728633342,0.0012829977953460819,6,COMPLETE
186,inf,2025-10-16 22:20:13.573589,2025-10-16 22:20:13.577048,0 days 00:00:00.003459,0.4984647355632321,8,512,16,0.21522928608920544,0.001767623896390163,2,COMPLETE
187,inf,2025-10-16 22:20:13.577339,2025-10-16 22:20:13.580453,0 days 00:00:00.003114,0.1490017480548926,4,256,64,0.2553673082708045,7.345277032821017e-05,4,COMPLETE
188,inf,2025-10-16 22:20:13.580727,2025-10-16 22:20:13.584033,0 days 00:00:00.003306,0.22921870261095478,16,64,128,0.06494819030393834,0.009913326467519742,7,COMPLETE
189,inf,2025-10-16 22:20:13.584376,2025-10-16 22:20:13.587524,0 days 00:00:00.003148,0.37089826886297744,8,128,32,0.10915260151909238,0.0036716209744037925,5,COMPLETE
190,inf,2025-10-16 22:20:13.587769,2025-10-16 22:20:13.590926,0 days 00:00:00.003157,0.3597598413492819,16,512,16,0.24399413413161775,0.007744542341894469,8,COMPLETE
191,inf,2025-10-16 22:20:13.591166,2025-10-16 22:20:13.594379,0 days 00:00:00.003213,0.06785550799063947,4,64,16,0.0582303063013576,2.905387092745355e-05,4,COMPLETE
192,inf,2025-10-16 22:20:13.594620,2025-10-16 22:20:13.597854,0 days 00:00:00.003234,0.08933138988767396,4,64,16,0.03405469951767538,3.367613069733116e-05,4,COMPLETE
193,inf,2025-10-16 22:20:13.598099,2025-10-16 22:20:13.601471,0 days 00:00:00.003372,0.1370040030485465,4,64,16,0.09970176540741979,5.089077362728555e-05,4,COMPLETE
194,inf,2025-10-16 22:20:13.601746,2025-10-16 22:20:13.604928,0 days 00:00:00.003182,0.06156505134988317,4,64,16,0.07713785579057893,3.995841231587495e-05,4,COMPLETE
195,inf,2025-10-16 22:20:13.605170,2025-10-16 22:20:13.608741,0 days 00:00:00.003571,0.3488439169534312,8,64,16,0.3756939933669246,1.145414333046967e-05,6,COMPLETE
196,inf,2025-10-16 22:20:13.609078,2025-10-16 22:20:13.612302,0 days 00:00:00.003224,0.42722637890770987,2,128,32,0.4521239383282129,0.00304524247161315,3,COMPLETE
197,inf,2025-10-16 22:20:13.612544,2025-10-16 22:20:13.615676,0 days 00:00:00.003132,0.23872797042418317,4,64,64,0.38982323688441045,0.0023847467224901078,4,COMPLETE
198,inf,2025-10-16 22:20:13.615918,2025-10-16 22:20:13.619309,0 days 00:00:00.003391,0.07648094592208393,8,256,128,0.09421077015559486,5.9266775423584e-05,2,COMPLETE
199,inf,2025-10-16 22:20:13.619547,2025-10-16 22:20:13.622697,0 days 00:00:00.003150,0.2810691169544802,16,512,16,0.3161924832534193,2.036439841281435e-05,6,COMPLETE
200,inf,2025-10-16 22:20:13.622935,2025-10-16 22:20:13.626337,0 days 00:00:00.003402,0.4773245617994283,8,128,32,0.3404406481843657,0.0002989166885172491,5,COMPLETE
201,inf,2025-10-16 22:20:13.626587,2025-10-16 22:20:13.629765,0 days 00:00:00.003178,0.30252577310591744,2,128,16,0.35629924654731215,0.00012041247993615753,5,COMPLETE
202,inf,2025-10-16 22:20:13.630002,2025-10-16 22:20:13.633520,0 days 00:00:00.003518,0.2616209858263135,2,128,16,0.3032507803410486,0.00010224080687117476,5,COMPLETE
203,inf,2025-10-16 22:20:13.633798,2025-10-16 22:20:13.637055,0 days 00:00:00.003257,0.3307314796521959,2,128,16,0.35957240528337475,0.00014202227541559534,5,COMPLETE
204,inf,2025-10-16 22:20:13.637298,2025-10-16 22:20:13.640653,0 days 00:00:00.003355,0.3096292375381344,2,128,16,0.3429682043872018,8.221788486437904e-05,5,COMPLETE
205,inf,2025-10-16 22:20:13.640921,2025-10-16 22:20:13.644428,0 days 00:00:00.003507,0.32441315191021447,16,64,16,0.40438848856848053,0.00021912890458458917,6,COMPLETE
206,inf,2025-10-16 22:20:13.644686,2025-10-16 22:20:13.647939,0 days 00:00:00.003253,0.24786392550555886,2,128,64,0.08392325020183306,0.004166557509168849,2,COMPLETE
207,inf,2025-10-16 22:20:13.648191,2025-10-16 22:20:13.651932,0 days 00:00:00.003741,0.28584875977115287,8,512,32,0.3672476707954517,0.0001650054007538223,6,COMPLETE
208,inf,2025-10-16 22:20:13.652220,2025-10-16 22:20:13.655720,0 days 00:00:00.003500,0.15567622469471631,4,64,128,0.22574059002745137,2.7260535145475994e-05,4,COMPLETE
209,inf,2025-10-16 22:20:13.655985,2025-10-16 22:20:13.659681,0 days 00:00:00.003696,0.27339720307045645,8,256,16,0.12952448697735772,0.0006586620393374367,7,COMPLETE
210,inf,2025-10-16 22:20:13.659995,2025-10-16 22:20:13.663241,0 days 00:00:00.003246,0.037080780378560545,16,128,32,0.3841158624419425,1.0011609743958095e-05,3,COMPLETE
211,inf,2025-10-16 22:20:13.663479,2025-10-16 22:20:13.667037,0 days 00:00:00.003558,0.21065649646015866,16,64,16,0.2858772351205903,0.0014472400085817903,2,COMPLETE
212,inf,2025-10-16 22:20:13.667358,2025-10-16 22:20:13.670705,0 days 00:00:00.003347,0.23158258214413815,16,64,16,0.30075967277830223,0.001138304075974766,2,COMPLETE
213,inf,2025-10-16 22:20:13.670960,2025-10-16 22:20:13.674359,0 days 00:00:00.003399,0.46389828135643574,16,64,16,0.2738295821951161,0.0010578110238798984,2,COMPLETE
214,inf,2025-10-16 22:20:13.674613,2025-10-16 22:20:13.678132,0 days 00:00:00.003519,0.22358717037649106,16,64,16,0.4886370291500974,0.0008914072526121846,2,COMPLETE
215,inf,2025-10-16 22:20:13.678471,2025-10-16 22:20:13.681800,0 days 00:00:00.003329,0.006957549530682526,8,64,64,0.32949991822556995,0.0019463535622668978,8,COMPLETE
216,inf,2025-10-16 22:20:13.682054,2025-10-16 22:20:13.685550,0 days 00:00:00.003496,0.20051537530875557,16,512,16,0.2348350225448457,3.295188661431798e-05,5,COMPLETE
217,inf,2025-10-16 22:20:13.685812,2025-10-16 22:20:13.689211,0 days 00:00:00.003399,0.4032318495280263,8,128,32,0.26549738030190073,0.0001819932540848133,6,COMPLETE
218,inf,2025-10-16 22:20:13.689455,2025-10-16 22:20:13.693010,0 days 00:00:00.003555,0.17060847255466452,2,64,128,0.14448061850849342,0.00026607025826882997,2,COMPLETE
219,inf,2025-10-16 22:20:13.693286,2025-10-16 22:20:13.696678,0 days 00:00:00.003392,0.10112234968483115,4,256,16,0.31055971074760624,0.00011391135080557872,4,COMPLETE
220,inf,2025-10-16 22:20:13.696920,2025-10-16 22:20:13.700475,0 days 00:00:00.003555,0.18658190691507204,8,128,32,0.011129104510155686,1.171694769967086e-05,7,COMPLETE
221,inf,2025-10-16 22:20:13.700728,2025-10-16 22:20:13.704092,0 days 00:00:00.003364,0.29878054364850004,16,64,16,0.2501809845552711,0.0015618396129175806,7,COMPLETE
222,inf,2025-10-16 22:20:13.704330,2025-10-16 22:20:13.707668,0 days 00:00:00.003338,0.24735183892880527,16,64,16,0.28860361415316776,0.0013181131366659302,7,COMPLETE
223,inf,2025-10-16 22:20:13.707906,2025-10-16 22:20:13.711804,0 days 00:00:00.003898,0.11273044326002679,16,64,16,0.0720996974504686,0.0029705619975679922,7,COMPLETE
224,inf,2025-10-16 22:20:13.712078,2025-10-16 22:20:13.715567,0 days 00:00:00.003489,0.2661495605606192,16,64,16,0.2968672149557128,0.0018116367858303892,6,COMPLETE
225,inf,2025-10-16 22:20:13.715817,2025-10-16 22:20:13.719413,0 days 00:00:00.003596,0.21840657094834304,16,512,64,0.2775820422889852,0.00222234913272941,7,COMPLETE
226,inf,2025-10-16 22:20:13.719674,2025-10-16 22:20:13.723027,0 days 00:00:00.003353,0.28900394846889843,8,64,16,0.17708822939649543,6.772404287548402e-05,5,COMPLETE
227,inf,2025-10-16 22:20:13.723273,2025-10-16 22:20:13.726885,0 days 00:00:00.003612,0.3090979506959815,16,64,32,0.15552793315796834,0.006481632618475281,7,COMPLETE
228,inf,2025-10-16 22:20:13.727138,2025-10-16 22:20:13.730486,0 days 00:00:00.003348,0.02689592473373337,8,128,128,0.11143090796254193,1.3602861333292262e-05,8,COMPLETE
229,inf,2025-10-16 22:20:13.730735,2025-10-16 22:20:13.734448,0 days 00:00:00.003713,0.1497652759772578,4,256,16,0.021098992843226187,9.643952219669579e-05,2,COMPLETE
230,inf,2025-10-16 22:20:13.734714,2025-10-16 22:20:13.738126,0 days 00:00:00.003412,0.31782247989087686,2,512,32,0.20882246192367354,4.253211923151068e-05,3,COMPLETE
231,inf,2025-10-16 22:20:13.738375,2025-10-16 22:20:13.742076,0 days 00:00:00.003701,0.08485384557040265,8,64,16,0.41416118801892554,0.0009170459696987025,3,COMPLETE
232,inf,2025-10-16 22:20:13.742340,2025-10-16 22:20:13.745772,0 days 00:00:00.003432,0.12475432296193756,8,64,16,0.4697963551635342,0.0012221244491185004,3,COMPLETE
233,inf,2025-10-16 22:20:13.746009,2025-10-16 22:20:13.749608,0 days 00:00:00.003599,0.09525096280275593,8,64,16,0.4422049645435017,0.0005288846367688648,6,COMPLETE
234,inf,2025-10-16 22:20:13.749924,2025-10-16 22:20:13.753446,0 days 00:00:00.003522,0.1125056689630111,8,64,16,0.43559434492732874,0.0009867493738552106,3,COMPLETE
235,inf,2025-10-16 22:20:13.753691,2025-10-16 22:20:13.757159,0 days 00:00:00.003468,0.13704316122583327,8,64,16,0.461538548078529,1.2026229324071002e-05,3,COMPLETE
236,inf,2025-10-16 22:20:13.757401,2025-10-16 22:20:13.760986,0 days 00:00:00.003585,0.45195072330562847,16,128,64,0.09120315007127298,2.382275329942165e-05,5,COMPLETE
237,inf,2025-10-16 22:20:13.761227,2025-10-16 22:20:13.764642,0 days 00:00:00.003415,0.1608209335455849,8,64,32,0.2692113988493261,0.000692518731722585,3,COMPLETE
238,inf,2025-10-16 22:20:13.764891,2025-10-16 22:20:13.768608,0 days 00:00:00.003717,0.23331951895848882,8,128,128,0.4237134522282073,0.000406197229685646,6,COMPLETE
239,inf,2025-10-16 22:20:13.768866,2025-10-16 22:20:13.772475,0 days 00:00:00.003609,0.2765855168718481,4,512,16,0.4800107216666422,0.0007520800378970586,5,COMPLETE
240,inf,2025-10-16 22:20:13.772720,2025-10-16 22:20:13.776568,0 days 00:00:00.003848,0.254516978007834,2,256,16,0.16255213071125055,0.00013111297680660307,6,COMPLETE
241,inf,2025-10-16 22:20:13.776897,2025-10-16 22:20:13.780552,0 days 00:00:00.003655,0.19985918003963937,8,64,16,0.20080414291143325,0.000593940329011094,6,COMPLETE
242,inf,2025-10-16 22:20:13.780845,2025-10-16 22:20:13.784628,0 days 00:00:00.003783,0.20850999869535475,8,64,16,0.2187770360065685,0.0008376684882012269,6,COMPLETE
243,inf,2025-10-16 22:20:13.784879,2025-10-16 22:20:13.788377,0 days 00:00:00.003498,0.17376743029401764,8,64,16,0.23213386854465357,0.0007037572821619775,4,COMPLETE
244,inf,2025-10-16 22:20:13.788616,2025-10-16 22:20:13.792405,0 days 00:00:00.003789,0.4407098981146523,8,64,16,0.39585411486483024,0.0005253549272074045,6,COMPLETE
245,inf,2025-10-16 22:20:13.792666,2025-10-16 22:20:13.796266,0 days 00:00:00.003600,0.19110912589287354,16,64,32,0.18881406401774095,0.0006300793053902631,7,COMPLETE
246,inf,2025-10-16 22:20:13.796510,2025-10-16 22:20:13.800031,0 days 00:00:00.003521,0.36886820985506835,8,128,64,0.09942211254474753,0.00046834815482211275,6,COMPLETE
247,inf,2025-10-16 22:20:13.800277,2025-10-16 22:20:13.804141,0 days 00:00:00.003864,0.3399394287333335,8,64,16,0.21360699765239397,0.0043881680789946325,2,COMPLETE
248,inf,2025-10-16 22:20:13.804420,2025-10-16 22:20:13.807978,0 days 00:00:00.003558,0.1801715459266825,16,512,128,0.047542418985327684,0.008205048310071085,8,COMPLETE
249,inf,2025-10-16 22:20:13.808316,2025-10-16 22:20:13.812018,0 days 00:00:00.003702,0.3799931821431195,8,128,32,0.17979139788683857,1.593544572954127e-05,6,COMPLETE
250,inf,2025-10-16 22:20:13.812273,2025-10-16 22:20:13.815770,0 days 00:00:00.003497,0.21530437137872988,4,64,16,0.49581889766663645,8.751623420302762e-05,6,COMPLETE
251,inf,2025-10-16 22:20:13.816018,2025-10-16 22:20:13.819983,0 days 00:00:00.003965,0.3561652789098614,2,256,16,0.19705403853293832,0.0010779483551719069,4,COMPLETE
252,inf,2025-10-16 22:20:13.820279,2025-10-16 22:20:13.823965,0 days 00:00:00.003686,0.11875658611124376,16,64,32,0.28313897395959187,3.0228539464462138e-05,3,COMPLETE
253,inf,2025-10-16 22:20:13.824243,2025-10-16 22:20:13.828083,0 days 00:00:00.003840,0.24064708246022695,8,128,64,0.0004363157475671701,3.663653521256915e-05,7,COMPLETE
254,inf,2025-10-16 22:20:13.828344,2025-10-16 22:20:13.832161,0 days 00:00:00.003817,0.48935901340893767,8,512,16,0.31725456150272424,0.005542605863458757,6,COMPLETE
255,inf,2025-10-16 22:20:13.832594,2025-10-16 22:20:13.836346,0 days 00:00:00.003752,0.3956157617861278,16,64,128,0.03212188050614008,0.001364137193342045,8,COMPLETE
256,inf,2025-10-16 22:20:13.836602,2025-10-16 22:20:13.840322,0 days 00:00:00.003720,0.414038213956878,8,128,32,0.16770138870894374,4.979310869589995e-05,5,COMPLETE
257,inf,2025-10-16 22:20:13.840579,2025-10-16 22:20:13.844576,0 days 00:00:00.003997,0.22733039634927604,4,64,16,0.2560690576232698,0.0007867491773905755,2,COMPLETE
258,inf,2025-10-16 22:20:13.844855,2025-10-16 22:20:13.848519,0 days 00:00:00.003664,0.05537877086601721,2,256,16,0.34844866956191706,0.0001090936595825607,7,COMPLETE
259,inf,2025-10-16 22:20:13.848771,2025-10-16 22:20:13.852774,0 days 00:00:00.004003,0.13196484392583602,16,512,32,0.22527220148539673,1.0766975136778403e-05,5,COMPLETE
260,inf,2025-10-16 22:20:13.853050,2025-10-16 22:20:13.857128,0 days 00:00:00.004078,0.15814189447365037,8,64,64,0.2442373134673396,0.00023101496246521498,4,COMPLETE
261,inf,2025-10-16 22:20:13.857460,2025-10-16 22:20:13.861658,0 days 00:00:00.004198,0.10399982383343988,8,128,16,0.081361994130199,6.0834094797999265e-05,2,COMPLETE
262,inf,2025-10-16 22:20:13.861949,2025-10-16 22:20:13.865652,0 days 00:00:00.003703,0.2069551731796983,16,64,128,0.291406287300373,0.0001514564467622518,6,COMPLETE
263,inf,2025-10-16 22:20:13.865907,2025-10-16 22:20:13.869711,0 days 00:00:00.003804,0.14519662023821667,8,128,32,0.08960424724673072,1.4053337008218863e-05,3,COMPLETE
264,inf,2025-10-16 22:20:13.869967,2025-10-16 22:20:13.873860,0 days 00:00:00.003893,0.22099875489122003,4,256,16,0.07216736687948215,0.0015973503721126332,6,COMPLETE
265,inf,2025-10-16 22:20:13.874118,2025-10-16 22:20:13.878149,0 days 00:00:00.004031,0.469417093500499,2,64,16,0.45379164673744726,0.0011739528484474176,6,COMPLETE
266,inf,2025-10-16 22:20:13.878440,2025-10-16 22:20:13.882183,0 days 00:00:00.003743,0.1635726111487411,16,512,32,0.3048874220931785,0.0008828297662993311,2,COMPLETE
267,inf,2025-10-16 22:20:13.882507,2025-10-16 22:20:13.886756,0 days 00:00:00.004249,0.29591338928302113,8,128,64,0.11777800573446277,0.003063351058011139,7,COMPLETE
268,inf,2025-10-16 22:20:13.887077,2025-10-16 22:20:13.890825,0 days 00:00:00.003748,0.015041837652357094,8,64,16,0.06216054123314167,0.0003580887255395478,4,COMPLETE
269,inf,2025-10-16 22:20:13.891093,2025-10-16 22:20:13.895208,0 days 00:00:00.004115,0.3519969675645996,16,64,128,0.36799908232769507,1.8240928985412344e-05,5,COMPLETE
270,inf,2025-10-16 22:20:13.895479,2025-10-16 22:20:13.899200,0 days 00:00:00.003721,0.07820803106811122,8,512,32,0.10631063046754075,7.941091049002711e-05,7,COMPLETE
271,inf,2025-10-16 22:20:13.899456,2025-10-16 22:20:13.903609,0 days 00:00:00.004153,0.2392900166903118,4,128,16,0.23941203502509986,0.0002830024959388584,8,COMPLETE
272,inf,2025-10-16 22:20:13.903927,2025-10-16 22:20:13.907809,0 days 00:00:00.003882,0.32080050677639443,2,256,16,0.2076754880384168,1.1843614919092576e-05,6,COMPLETE
273,inf,2025-10-16 22:20:13.908063,2025-10-16 22:20:13.912152,0 days 00:00:00.004089,0.42853685769083205,16,64,32,0.40703795158935097,2.4748239034297002e-05,2,COMPLETE
274,inf,2025-10-16 22:20:13.912438,2025-10-16 22:20:13.916217,0 days 00:00:00.003779,0.19993354407698716,8,128,64,0.18575121626195626,0.00662916979171605,5,COMPLETE
275,inf,2025-10-16 22:20:13.916496,2025-10-16 22:20:13.920498,0 days 00:00:00.004002,0.2599724471359745,8,64,16,0.3289939916856201,0.00012409900671305876,3,COMPLETE
276,inf,2025-10-16 22:20:13.920763,2025-10-16 22:20:13.924686,0 days 00:00:00.003923,0.28276382985773896,16,512,128,0.37914834437467465,0.00020871205237492374,4,COMPLETE
277,inf,2025-10-16 22:20:13.924949,2025-10-16 22:20:13.928744,0 days 00:00:00.003795,0.3636231606490228,8,64,32,0.01541111338476752,0.002106891895823728,6,COMPLETE
278,inf,2025-10-16 22:20:13.928986,2025-10-16 22:20:13.932709,0 days 00:00:00.003723,0.3375737074486066,4,128,16,0.4402654950991131,0.0009832760888751236,3,COMPLETE
279,inf,2025-10-16 22:20:13.932956,2025-10-16 22:20:13.936874,0 days 00:00:00.003918,0.0003682225308547795,2,256,16,0.1356133381634887,9.65518902810197e-05,5,COMPLETE
280,inf,2025-10-16 22:20:13.937122,2025-10-16 22:20:13.940959,0 days 00:00:00.003837,0.309914531447505,8,64,32,0.2203228097365965,1.0271108344580934e-05,8,COMPLETE
281,inf,2025-10-16 22:20:13.941224,2025-10-16 22:20:13.945307,0 days 00:00:00.004083,0.1509189666540293,16,128,64,0.14709848523657348,0.0005971775267165439,6,COMPLETE
282,inf,2025-10-16 22:20:13.945588,2025-10-16 22:20:13.949485,0 days 00:00:00.003897,0.18427649155178502,8,64,16,0.27370593882766087,1.2981200327815734e-05,7,COMPLETE
283,inf,2025-10-16 22:20:13.949753,2025-10-16 22:20:13.954209,0 days 00:00:00.004456,0.3865692604796592,16,512,128,0.1983644559775824,0.00041513168724102196,6,COMPLETE
284,inf,2025-10-16 22:20:13.954462,2025-10-16 22:20:13.959045,0 days 00:00:00.004583,0.12128287295319246,8,64,16,0.171529229592726,4.432203704939468e-05,2,COMPLETE
285,inf,2025-10-16 22:20:13.959320,2025-10-16 22:20:13.963252,0 days 00:00:00.003932,0.2470021906078923,4,128,32,0.422318715016721,0.0003180973722365284,7,COMPLETE
286,inf,2025-10-16 22:20:13.963501,2025-10-16 22:20:13.967449,0 days 00:00:00.003948,0.45374791116165397,2,256,16,0.47185437880823256,0.00018640341354205666,6,COMPLETE
287,inf,2025-10-16 22:20:13.967826,2025-10-16 22:20:13.971852,0 days 00:00:00.004026,0.22867105847066782,8,64,32,0.2947836415860832,3.6741766491653784e-05,5,COMPLETE
288,inf,2025-10-16 22:20:13.972110,2025-10-16 22:20:13.976280,0 days 00:00:00.004170,0.093689448077556,16,512,16,0.48618540484483275,0.0026254378936332126,3,COMPLETE
289,inf,2025-10-16 22:20:13.976538,2025-10-16 22:20:13.980378,0 days 00:00:00.003840,0.16905583991938794,8,128,64,0.04259538261630939,0.001398962440176866,4,COMPLETE
290,inf,2025-10-16 22:20:13.980614,2025-10-16 22:20:13.984757,0 days 00:00:00.004143,0.4830521957128788,16,64,128,0.2612411851154999,7.355987797641845e-05,8,COMPLETE
291,inf,2025-10-16 22:20:13.985013,2025-10-16 22:20:13.988871,0 days 00:00:00.003858,0.21675231562937364,8,64,16,0.00675699331964119,3.1776951172622804e-05,6,COMPLETE
292,inf,2025-10-16 22:20:13.989111,2025-10-16 22:20:13.993149,0 days 00:00:00.004038,0.03634189448990064,4,128,32,0.08257642106742842,0.009731511849484727,7,COMPLETE
293,inf,2025-10-16 22:20:13.993478,2025-10-16 22:20:13.997320,0 days 00:00:00.003842,0.04610212653772028,2,256,16,0.09945053947109173,2.118847831246439e-05,2,COMPLETE
294,inf,2025-10-16 22:20:13.997570,2025-10-16 22:20:14.001712,0 days 00:00:00.004142,0.06956559988013247,8,512,32,0.3096048853569141,1.5040171252580186e-05,5,COMPLETE
295,inf,2025-10-16 22:20:14.001969,2025-10-16 22:20:14.005813,0 days 00:00:00.003844,0.13138663026794745,16,64,16,0.2477054118117779,0.0005229982561694566,3,COMPLETE
