number,value,datetime_start,datetime_complete,duration,params_attention_dropout,params_attention_heads,params_batch_size,params_embedding_size,params_ff_dropout,params_learning_rate,params_transformer_depth,state
148,inf,2025-10-16 22:42:47.619267,2025-10-16 22:42:47.622054,0 days 00:00:00.002787,0.4587025223443645,16,64,32,0.42718771100331676,0.008335678444162062,3,COMPLETE
149,inf,2025-10-16 22:42:47.622279,2025-10-16 22:42:47.625059,0 days 00:00:00.002780,0.033157514896695356,8,128,64,0.21070158403120884,1.693242390471879e-05,5,COMPLETE
150,inf,2025-10-16 22:42:47.625309,2025-10-16 22:42:47.628408,0 days 00:00:00.003099,0.055035568049568405,2,256,16,0.2612413645926016,2.360252796408809e-05,2,COMPLETE
151,inf,2025-10-16 22:42:47.628675,2025-10-16 22:42:47.631429,0 days 00:00:00.002754,0.24225496524001988,4,256,64,0.47042627595445674,0.00020199334648436271,5,COMPLETE
152,inf,2025-10-16 22:42:47.631659,2025-10-16 22:42:47.634564,0 days 00:00:00.002905,0.20651088983932891,4,256,64,0.45705718664295614,0.0006213305045021804,4,COMPLETE
153,inf,2025-10-16 22:42:47.634828,2025-10-16 22:42:47.637757,0 days 00:00:00.002929,0.21358381829891862,4,256,64,0.4888388205361483,0.0009236729384899714,4,COMPLETE
154,inf,2025-10-16 22:42:47.638022,2025-10-16 22:42:47.640876,0 days 00:00:00.002854,0.37911940716524356,4,256,64,0.49866304715533283,6.265771761120579e-05,4,COMPLETE
155,inf,2025-10-16 22:42:47.641122,2025-10-16 22:42:47.644064,0 days 00:00:00.002942,0.2977633358428097,4,512,64,0.4774000817531344,0.000553082279944584,3,COMPLETE
156,inf,2025-10-16 22:42:47.644301,2025-10-16 22:42:47.647133,0 days 00:00:00.002832,0.274249341658718,16,256,128,0.435462639126716,1.0065553854081463e-05,7,COMPLETE
157,inf,2025-10-16 22:42:47.647372,2025-10-16 22:42:47.650250,0 days 00:00:00.002878,0.4336209535105006,2,128,16,0.08508986373415753,0.00040032239543999227,4,COMPLETE
158,inf,2025-10-16 22:42:47.650479,2025-10-16 22:42:47.653602,0 days 00:00:00.003123,0.31861360400686756,8,512,32,0.17921655397696515,0.0008246349059453563,6,COMPLETE
159,inf,2025-10-16 22:42:47.653842,2025-10-16 22:42:47.656673,0 days 00:00:00.002831,0.26386118783367274,4,64,64,0.35852439458122565,8.051629050489308e-05,8,COMPLETE
160,inf,2025-10-16 22:42:47.656904,2025-10-16 22:42:47.659852,0 days 00:00:00.002948,0.14816608224785266,2,256,16,0.06428832288935317,0.0014760067225186245,4,COMPLETE
161,inf,2025-10-16 22:42:47.660083,2025-10-16 22:42:47.663099,0 days 00:00:00.003016,0.06655218704596041,2,512,32,0.4467354569096677,0.003007957672826915,7,COMPLETE
162,inf,2025-10-16 22:42:47.663347,2025-10-16 22:42:47.666308,0 days 00:00:00.002961,0.16146335463720352,2,512,32,0.3925916077317153,0.002172705277807095,8,COMPLETE
163,inf,2025-10-16 22:42:47.666550,2025-10-16 22:42:47.669720,0 days 00:00:00.003170,0.02509578936609888,2,512,32,0.24544395344084657,0.003548269684340425,6,COMPLETE
164,inf,2025-10-16 22:42:47.670025,2025-10-16 22:42:47.672960,0 days 00:00:00.002935,0.03900326340477067,16,512,32,0.2211080259613073,0.002670785445239679,2,COMPLETE
165,inf,2025-10-16 22:42:47.673186,2025-10-16 22:42:47.676117,0 days 00:00:00.002931,5.418245843952056e-05,2,512,64,0.4092196749909245,0.0018337691322278912,8,COMPLETE
166,inf,2025-10-16 22:42:47.676361,2025-10-16 22:42:47.679484,0 days 00:00:00.003123,0.08174993001486294,4,128,128,0.4209233499957281,0.00010349828500082196,7,COMPLETE
167,inf,2025-10-16 22:42:47.679747,2025-10-16 22:42:47.682615,0 days 00:00:00.002868,0.09878495084006977,2,256,32,0.3747902356417499,0.005446958652015382,3,COMPLETE
168,inf,2025-10-16 22:42:47.682848,2025-10-16 22:42:47.686095,0 days 00:00:00.003247,0.18848150429717317,8,64,16,0.46945717816118027,4.332671406815123e-05,7,COMPLETE
169,inf,2025-10-16 22:42:47.686333,2025-10-16 22:42:47.689237,0 days 00:00:00.002904,0.12996989183423074,4,512,64,0.436854089686193,0.00027593969616205774,5,COMPLETE
170,inf,2025-10-16 22:42:47.689458,2025-10-16 22:42:47.692514,0 days 00:00:00.003056,0.05481838191137129,16,256,16,0.45340497823853537,0.004084567630594415,2,COMPLETE
171,inf,2025-10-16 22:42:47.692856,2025-10-16 22:42:47.695871,0 days 00:00:00.003015,0.1816584743595457,8,64,128,0.1149497894853421,0.00013459612721437904,5,COMPLETE
172,inf,2025-10-16 22:42:47.696092,2025-10-16 22:42:47.699138,0 days 00:00:00.003046,0.16745705137054678,8,64,128,0.13797450794111338,0.00018392643961293349,5,COMPLETE
173,inf,2025-10-16 22:42:47.699353,2025-10-16 22:42:47.704211,0 days 00:00:00.004858,0.19373591441485014,8,64,128,0.1630222662054277,0.00020893281742474798,6,COMPLETE
174,inf,2025-10-16 22:42:47.705077,2025-10-16 22:42:47.713987,0 days 00:00:00.008910,0.41114358655893796,8,64,128,0.06590240480308435,0.00011828910064062125,5,COMPLETE
175,inf,2025-10-16 22:42:47.714729,2025-10-16 22:42:47.720699,0 days 00:00:00.005970,0.2316358458752669,2,128,64,0.03999210039998037,0.00017109190090450367,4,COMPLETE
176,inf,2025-10-16 22:42:47.721095,2025-10-16 22:42:47.724221,0 days 00:00:00.003126,0.28888266131436907,4,512,128,0.3974212060886232,0.0003226991959516715,5,COMPLETE
177,inf,2025-10-16 22:42:47.724477,2025-10-16 22:42:47.727842,0 days 00:00:00.003365,0.013712568436095932,8,256,16,0.03460605969249425,0.0002365987875330393,8,COMPLETE
178,inf,2025-10-16 22:42:47.728099,2025-10-16 22:42:47.731114,0 days 00:00:00.003015,0.1542083627749397,16,64,32,0.0974524128084925,0.009859219495245016,6,COMPLETE
179,inf,2025-10-16 22:42:47.731355,2025-10-16 22:42:47.734535,0 days 00:00:00.003180,0.25124925944476045,2,512,64,0.4310159031879374,0.0012901023591489987,3,COMPLETE
180,inf,2025-10-16 22:42:47.734834,2025-10-16 22:42:47.738084,0 days 00:00:00.003250,0.3428304805115263,4,128,16,0.49010687483121484,2.88348037977926e-05,4,COMPLETE
181,inf,2025-10-16 22:42:47.738335,2025-10-16 22:42:47.741496,0 days 00:00:00.003161,0.4478700576122456,2,512,16,0.3204348737641287,0.0009763269544277596,3,COMPLETE
182,inf,2025-10-16 22:42:47.741752,2025-10-16 22:42:47.745107,0 days 00:00:00.003355,0.11547591468618801,2,512,16,0.3397740257101059,0.000521385665336654,3,COMPLETE
183,inf,2025-10-16 22:42:47.745366,2025-10-16 22:42:47.748508,0 days 00:00:00.003142,0.47276331114288794,2,512,16,0.3480189915367694,0.0008103379096466176,3,COMPLETE
184,inf,2025-10-16 22:42:47.748740,2025-10-16 22:42:47.751911,0 days 00:00:00.003171,0.36122639140909035,2,512,16,0.36359593698450204,0.0001583241587048932,3,COMPLETE
185,inf,2025-10-16 22:42:47.752249,2025-10-16 22:42:47.755496,0 days 00:00:00.003247,0.48091585192938907,2,256,64,0.40919477986610453,9.324079980838685e-05,2,COMPLETE
186,inf,2025-10-16 22:42:47.755760,2025-10-16 22:42:47.758842,0 days 00:00:00.003082,0.08430736394175631,4,512,16,0.38487219657823774,0.00046691621616202307,3,COMPLETE
187,inf,2025-10-16 22:42:47.759093,2025-10-16 22:42:47.762344,0 days 00:00:00.003251,0.4225154283061779,16,256,128,0.27954868058566745,0.0015230504034656972,8,COMPLETE
188,inf,2025-10-16 22:42:47.762640,2025-10-16 22:42:47.765705,0 days 00:00:00.003065,0.3760577431440019,8,128,32,0.3081218826787034,0.0007018376154919751,6,COMPLETE
189,inf,2025-10-16 22:42:47.765968,2025-10-16 22:42:47.769642,0 days 00:00:00.003674,0.1775317699863065,2,64,64,0.2313695193360251,0.0011504207404817524,5,COMPLETE
190,inf,2025-10-16 22:42:47.770008,2025-10-16 22:42:47.773114,0 days 00:00:00.003106,0.2201414062673649,4,512,16,0.46318671893068863,0.002372586148523791,7,COMPLETE
191,inf,2025-10-16 22:42:47.773362,2025-10-16 22:42:47.776580,0 days 00:00:00.003218,0.13922256583844048,4,256,64,0.29306511793935264,5.99400561125642e-05,7,COMPLETE
192,inf,2025-10-16 22:42:47.776856,2025-10-16 22:42:47.780224,0 days 00:00:00.003368,0.10436506214331394,4,256,64,0.2787919574837354,7.192044169888823e-05,7,COMPLETE
193,inf,2025-10-16 22:42:47.780481,2025-10-16 22:42:47.783753,0 days 00:00:00.003272,0.3948903383494682,4,256,64,0.2672025633473769,0.00011162037116147869,8,COMPLETE
194,inf,2025-10-16 22:42:47.783998,2025-10-16 22:42:47.787256,0 days 00:00:00.003258,0.12792943766429646,4,256,64,0.017639228260986912,5.203826768127448e-05,7,COMPLETE
195,inf,2025-10-16 22:42:47.787500,2025-10-16 22:42:47.790691,0 days 00:00:00.003191,0.15810752161069475,4,256,64,0.1860372274770533,0.00012210000906411538,3,COMPLETE
196,inf,2025-10-16 22:42:47.790919,2025-10-16 22:42:47.794366,0 days 00:00:00.003447,0.11040995390257279,2,512,16,0.3280443663508157,8.221441517070318e-05,4,COMPLETE
197,inf,2025-10-16 22:42:47.794633,2025-10-16 22:42:47.797948,0 days 00:00:00.003315,0.1446538819490214,16,256,32,0.24915162573436173,3.6824308218539224e-05,7,COMPLETE
198,inf,2025-10-16 22:42:47.798186,2025-10-16 22:42:47.801500,0 days 00:00:00.003314,0.1697346937699543,4,128,128,0.4789922715358993,9.600183559154725e-05,5,COMPLETE
199,inf,2025-10-16 22:42:47.801754,2025-10-16 22:42:47.805182,0 days 00:00:00.003428,0.49407684755032594,2,64,64,0.4415477504233759,0.0001514661021025556,2,COMPLETE
200,inf,2025-10-16 22:42:47.805431,2025-10-16 22:42:47.808684,0 days 00:00:00.003253,0.20389500789325396,8,512,16,0.42170630195384956,0.0006128412483407443,6,COMPLETE
201,inf,2025-10-16 22:42:47.808932,2025-10-16 22:42:47.812489,0 days 00:00:00.003557,0.3024307063904725,2,512,16,0.4502922968096664,0.0035442566015661692,2,COMPLETE
202,inf,2025-10-16 22:42:47.812739,2025-10-16 22:42:47.815995,0 days 00:00:00.003256,0.2835362825519064,2,512,16,0.4008192283366905,0.004273341304484041,2,COMPLETE
203,inf,2025-10-16 22:42:47.816237,2025-10-16 22:42:47.819871,0 days 00:00:00.003634,0.32345969157349175,2,512,16,0.4273045234667276,0.0069500414455943875,2,COMPLETE
204,inf,2025-10-16 22:42:47.820130,2025-10-16 22:42:47.823414,0 days 00:00:00.003284,0.04749514214330547,2,512,16,0.41523604073259873,0.005939476298369789,2,COMPLETE
205,inf,2025-10-16 22:42:47.823649,2025-10-16 22:42:47.827127,0 days 00:00:00.003478,0.4610588127191911,16,256,64,0.4329331120027916,0.003207389446313577,2,COMPLETE
206,inf,2025-10-16 22:42:47.827374,2025-10-16 22:42:47.830725,0 days 00:00:00.003351,0.43794764760668625,2,512,16,0.26110923972054045,0.007680174114814331,8,COMPLETE
207,inf,2025-10-16 22:42:47.830968,2025-10-16 22:42:47.834326,0 days 00:00:00.003358,0.2618796127715061,4,128,32,0.13085532112344272,0.004825639390939175,3,COMPLETE
208,inf,2025-10-16 22:42:47.834564,2025-10-16 22:42:47.837896,0 days 00:00:00.003332,0.3127292731141271,2,256,128,0.4422401825428593,0.0028099198545978215,5,COMPLETE
209,inf,2025-10-16 22:42:47.838170,2025-10-16 22:42:47.841494,0 days 00:00:00.003324,0.2405183137306023,8,64,64,0.38718884539101495,0.0007489773211979084,7,COMPLETE
210,inf,2025-10-16 22:42:47.841729,2025-10-16 22:42:47.845216,0 days 00:00:00.003487,0.06951021127534748,4,512,16,0.20527811569239496,0.0003769968949911262,3,COMPLETE
211,inf,2025-10-16 22:42:47.845539,2025-10-16 22:42:47.848936,0 days 00:00:00.003397,0.4047414738995102,16,256,64,0.11193334685471285,0.0002232180652042119,3,COMPLETE
212,inf,2025-10-16 22:42:47.849169,2025-10-16 22:42:47.852747,0 days 00:00:00.003578,0.33185525377902836,16,256,64,0.40720106954080026,0.0002692781002803797,3,COMPLETE
213,inf,2025-10-16 22:42:47.853027,2025-10-16 22:42:47.856312,0 days 00:00:00.003285,0.29698347344412523,16,256,64,0.16967888295523523,0.00013695918111486752,3,COMPLETE
214,inf,2025-10-16 22:42:47.856553,2025-10-16 22:42:47.859927,0 days 00:00:00.003374,0.3061800563884332,16,256,64,0.09268004240834825,0.00018203985079813593,4,COMPLETE
215,inf,2025-10-16 22:42:47.860201,2025-10-16 22:42:47.863605,0 days 00:00:00.003404,0.18912977056371227,16,256,64,0.14985485027025505,1.8523535613437055e-05,3,COMPLETE
216,inf,2025-10-16 22:42:47.863926,2025-10-16 22:42:47.867303,0 days 00:00:00.003377,0.34923447838529936,2,512,16,0.193263256607192,0.0003137684321362028,6,COMPLETE
217,inf,2025-10-16 22:42:47.867532,2025-10-16 22:42:47.871345,0 days 00:00:00.003813,0.2719575046322817,4,128,32,0.23649494968675622,1.305691140314918e-05,8,COMPLETE
218,inf,2025-10-16 22:42:47.871624,2025-10-16 22:42:47.875257,0 days 00:00:00.003633,0.02183114583428665,2,256,128,0.41777178893227956,0.008699780882072138,4,COMPLETE
219,inf,2025-10-16 22:42:47.875514,2025-10-16 22:42:47.879151,0 days 00:00:00.003637,0.11956892140554556,8,64,64,0.12082717958670566,0.00205904545378778,3,COMPLETE
220,inf,2025-10-16 22:42:47.879417,2025-10-16 22:42:47.882719,0 days 00:00:00.003302,0.0395840974354365,4,512,16,0.2719007199725766,0.00020386039056319769,2,COMPLETE
221,inf,2025-10-16 22:42:47.882949,2025-10-16 22:42:47.886541,0 days 00:00:00.003592,0.2880024478206644,16,256,64,0.1463926020037258,0.0004370066458693804,3,COMPLETE
222,inf,2025-10-16 22:42:47.886792,2025-10-16 22:42:47.890046,0 days 00:00:00.003254,0.2967824651801144,16,256,64,0.10549517389751134,0.00010246120704253281,3,COMPLETE
223,inf,2025-10-16 22:42:47.890289,2025-10-16 22:42:47.893782,0 days 00:00:00.003493,0.31519034045813915,16,256,64,0.05283467734008459,4.615870344705496e-05,3,COMPLETE
224,inf,2025-10-16 22:42:47.894051,2025-10-16 22:42:47.897402,0 days 00:00:00.003351,0.08831575046507505,16,256,64,0.07958778138941765,0.0005820107557718585,3,COMPLETE
225,inf,2025-10-16 22:42:47.897631,2025-10-16 22:42:47.901103,0 days 00:00:00.003472,0.05740525413073752,16,256,64,0.13801668176838933,0.0008895388419186507,6,COMPLETE
226,inf,2025-10-16 22:42:47.901351,2025-10-16 22:42:47.904907,0 days 00:00:00.003556,0.24590371861934243,2,128,16,0.17477611405322135,0.00024082696846819824,4,COMPLETE
227,inf,2025-10-16 22:42:47.905155,2025-10-16 22:42:47.908686,0 days 00:00:00.003531,0.09908636186097884,4,512,32,0.15689182605245086,0.0016337841110554395,3,COMPLETE
228,inf,2025-10-16 22:42:47.908934,2025-10-16 22:42:47.912493,0 days 00:00:00.003559,0.2812844137981419,16,256,128,0.455325396543646,0.0003604318103549632,8,COMPLETE
229,inf,2025-10-16 22:42:47.912757,2025-10-16 22:42:47.916109,0 days 00:00:00.003352,0.17338340622329518,8,64,64,0.49996710747608697,6.864611120535369e-05,5,COMPLETE
230,inf,2025-10-16 22:42:47.916346,2025-10-16 22:42:47.919880,0 days 00:00:00.003534,0.15667070734229865,2,512,16,0.30162055166235285,0.0006891394656406159,7,COMPLETE
231,inf,2025-10-16 22:42:47.920126,2025-10-16 22:42:47.923590,0 days 00:00:00.003464,0.3871573405930646,16,256,64,0.20803262784837243,0.001052354782264284,4,COMPLETE
232,inf,2025-10-16 22:42:47.923819,2025-10-16 22:42:47.927571,0 days 00:00:00.003752,0.2593970948405308,16,256,64,0.21657170053355904,8.653890944374854e-05,4,COMPLETE
233,inf,2025-10-16 22:42:47.927844,2025-10-16 22:42:47.931402,0 days 00:00:00.003558,0.32479920982800764,16,256,64,0.39811318239535376,0.0012736819788402884,4,COMPLETE
234,inf,2025-10-16 22:42:47.931645,2025-10-16 22:42:47.935460,0 days 00:00:00.003815,0.3510349219962469,16,256,64,0.1967358558819783,0.0005252997144500205,4,COMPLETE
235,inf,2025-10-16 22:42:47.935721,2025-10-16 22:42:47.939217,0 days 00:00:00.003496,0.36566678097489397,4,256,64,0.18843873493969812,0.0012070277665578784,4,COMPLETE
236,inf,2025-10-16 22:42:47.939446,2025-10-16 22:42:47.942992,0 days 00:00:00.003546,0.3325417769010543,2,128,16,0.3779300826122004,0.00011711222227561538,6,COMPLETE
237,inf,2025-10-16 22:42:47.943243,2025-10-16 22:42:47.946861,0 days 00:00:00.003618,0.3419244506833446,16,512,32,0.43332527336241633,0.0017252517132172519,2,COMPLETE
238,inf,2025-10-16 22:42:47.947114,2025-10-16 22:42:47.950529,0 days 00:00:00.003415,0.37143490491628217,4,256,128,0.0688557689510812,5.7196722647744656e-05,3,COMPLETE
239,inf,2025-10-16 22:42:47.950771,2025-10-16 22:42:47.954411,0 days 00:00:00.003640,0.3026608949831081,2,256,64,0.22227840050708683,0.00028759492020964954,8,COMPLETE
240,inf,2025-10-16 22:42:47.954660,2025-10-16 22:42:47.958125,0 days 00:00:00.003465,0.36156680246235234,8,64,16,0.2511795602860928,0.00014124970046541256,7,COMPLETE
241,inf,2025-10-16 22:42:47.958360,2025-10-16 22:42:47.962234,0 days 00:00:00.003874,0.22705849908771525,16,256,64,0.013558580484747739,0.00017286451265743658,5,COMPLETE
242,inf,2025-10-16 22:42:47.962555,2025-10-16 22:42:47.965976,0 days 00:00:00.003421,0.23748045751419786,16,256,64,0.42354060748345695,0.00020033834377312335,5,COMPLETE
243,inf,2025-10-16 22:42:47.966226,2025-10-16 22:42:47.969905,0 days 00:00:00.003679,0.2110086932676976,16,256,64,0.011187574484211935,0.0014699677795609863,6,COMPLETE
244,inf,2025-10-16 22:42:47.970191,2025-10-16 22:42:47.973679,0 days 00:00:00.003488,0.2509323105918955,16,512,64,0.004434588011575934,0.00022717580785951963,3,COMPLETE
245,inf,2025-10-16 22:42:47.973912,2025-10-16 22:42:47.977720,0 days 00:00:00.003808,0.20160893608466912,4,256,64,0.3437559472328833,0.00016959708277291765,4,COMPLETE
246,inf,2025-10-16 22:42:47.977977,2025-10-16 22:42:47.981376,0 days 00:00:00.003399,0.2321768520009473,16,256,16,0.127018228230612,0.00014375245366806804,3,COMPLETE
247,inf,2025-10-16 22:42:47.981601,2025-10-16 22:42:47.985269,0 days 00:00:00.003668,0.13622643510245622,2,512,64,0.4433861071940278,0.0002590255048012843,5,COMPLETE
248,inf,2025-10-16 22:42:47.985538,2025-10-16 22:42:47.989133,0 days 00:00:00.003595,0.07730231212037639,4,128,32,0.2844895505426565,0.0023675426852575393,2,COMPLETE
249,inf,2025-10-16 22:42:47.989366,2025-10-16 22:42:47.993068,0 days 00:00:00.003702,0.2199984809188312,2,256,128,0.03630255400282754,0.003948231622917012,8,COMPLETE
250,inf,2025-10-16 22:42:47.993317,2025-10-16 22:42:47.996887,0 days 00:00:00.003570,0.27072233383442557,16,512,16,0.030662106089441532,3.1169407467855876e-05,6,COMPLETE
251,inf,2025-10-16 22:42:47.997126,2025-10-16 22:42:48.000681,0 days 00:00:00.003555,0.4995067672817666,8,256,64,0.3568020954661476,0.004858026003494995,4,COMPLETE
252,inf,2025-10-16 22:42:48.000907,2025-10-16 22:42:48.004739,0 days 00:00:00.003832,0.18168537731709136,4,64,64,0.41113082303399096,0.0009427124550470559,2,COMPLETE
253,inf,2025-10-16 22:42:48.004992,2025-10-16 22:42:48.008826,0 days 00:00:00.003834,0.14882707264726375,2,512,16,0.3137195818525069,0.005933336219901434,5,COMPLETE
254,inf,2025-10-16 22:42:48.009065,2025-10-16 22:42:48.012773,0 days 00:00:00.003708,0.03358010028407074,16,128,64,0.3350142986180761,0.00018607921838706588,7,COMPLETE
255,inf,2025-10-16 22:42:48.013032,2025-10-16 22:42:48.016567,0 days 00:00:00.003535,0.06143408846614122,2,256,32,0.026151075340916097,2.3966784205004405e-05,3,COMPLETE
256,inf,2025-10-16 22:42:48.016800,2025-10-16 22:42:48.020591,0 days 00:00:00.003791,0.16819835988218915,4,512,128,0.4848130481693999,0.0004726145705181097,3,COMPLETE
257,inf,2025-10-16 22:42:48.020849,2025-10-16 22:42:48.024604,0 days 00:00:00.003755,0.047807046842489195,8,256,16,0.04870946022582159,0.0013504529725626587,7,COMPLETE
258,inf,2025-10-16 22:42:48.024841,2025-10-16 22:42:48.028778,0 days 00:00:00.003937,0.1913865961491585,16,64,64,0.18075929166472804,4.0674968969054195e-05,4,COMPLETE
259,inf,2025-10-16 22:42:48.029029,2025-10-16 22:42:48.032796,0 days 00:00:00.003767,0.09799756195646082,2,512,16,0.1636198403684608,0.0006180321197599017,8,COMPLETE
260,inf,2025-10-16 22:42:48.033033,2025-10-16 22:42:48.036908,0 days 00:00:00.003875,0.31261162418538363,4,256,64,0.4666370334843535,0.001964411766941984,3,COMPLETE
261,inf,2025-10-16 22:42:48.037159,2025-10-16 22:42:48.040832,0 days 00:00:00.003673,0.46807039141749385,2,128,32,0.0016662414042964884,0.0029825743446450725,6,COMPLETE
262,inf,2025-10-16 22:42:48.041061,2025-10-16 22:42:48.044996,0 days 00:00:00.003935,0.13056164667187364,16,256,16,0.3693209807015424,0.00012557165875377052,5,COMPLETE
263,inf,2025-10-16 22:42:48.045239,2025-10-16 22:42:48.048948,0 days 00:00:00.003709,0.11311193944887094,4,512,128,0.23140430391525232,0.007244649981532324,2,COMPLETE
264,inf,2025-10-16 22:42:48.049182,2025-10-16 22:42:48.053069,0 days 00:00:00.003887,0.2900591106647382,8,64,64,0.4385970063172531,0.0010903454653237309,8,COMPLETE
265,inf,2025-10-16 22:42:48.053336,2025-10-16 22:42:48.056925,0 days 00:00:00.003589,0.4871770492469957,2,256,64,0.3893270434460445,0.0001519904921565928,4,COMPLETE
266,inf,2025-10-16 22:42:48.057155,2025-10-16 22:42:48.061195,0 days 00:00:00.004040,0.013775987023810284,16,512,16,0.4567190162579041,0.009969517298169719,3,COMPLETE
267,inf,2025-10-16 22:42:48.061448,2025-10-16 22:42:48.065187,0 days 00:00:00.003739,0.2577091638059818,4,256,64,0.2643783097909285,7.80808836544301e-05,7,COMPLETE
268,inf,2025-10-16 22:42:48.065484,2025-10-16 22:42:48.069518,0 days 00:00:00.004034,0.24632441508093006,2,128,16,0.4251830142458551,0.0004026913135378036,4,COMPLETE
269,inf,2025-10-16 22:42:48.069758,2025-10-16 22:42:48.073679,0 days 00:00:00.003921,0.16282884753725857,16,512,32,0.09009146699835892,0.0007588515519953961,2,COMPLETE
270,inf,2025-10-16 22:42:48.073899,2025-10-16 22:42:48.077998,0 days 00:00:00.004099,0.3550875424250368,4,256,128,0.2032354017894421,0.00031009608205349973,3,COMPLETE
271,inf,2025-10-16 22:42:48.078274,2025-10-16 22:42:48.082032,0 days 00:00:00.003758,0.4126533706970541,8,64,64,0.40368852739517885,0.008491832520819724,6,COMPLETE
272,inf,2025-10-16 22:42:48.082273,2025-10-16 22:42:48.086326,0 days 00:00:00.004053,0.17784397706138158,2,256,16,0.4771497304839516,0.00022779104279724446,5,COMPLETE
273,inf,2025-10-16 22:42:48.086583,2025-10-16 22:42:48.090115,0 days 00:00:00.003532,0.37983810002816576,16,512,64,0.32337556655675587,0.0026256029682407435,8,COMPLETE
274,inf,2025-10-16 22:42:48.090348,2025-10-16 22:42:48.094363,0 days 00:00:00.004015,0.44634638767523227,4,256,64,0.23928984865017658,0.00011206596971773266,2,COMPLETE
275,inf,2025-10-16 22:42:48.094652,2025-10-16 22:42:48.098483,0 days 00:00:00.003831,0.030488821208035626,2,128,16,0.11929142808455989,0.00019095509584520024,3,COMPLETE
276,inf,2025-10-16 22:42:48.098710,2025-10-16 22:42:48.102829,0 days 00:00:00.004119,0.3071292512943231,16,512,32,0.45242367365066877,1.5921013039182383e-05,4,COMPLETE
277,inf,2025-10-16 22:42:48.103075,2025-10-16 22:42:48.107048,0 days 00:00:00.003973,0.07518252250910995,4,256,128,0.13750809172815737,0.001631058016881451,6,COMPLETE
278,inf,2025-10-16 22:42:48.107269,2025-10-16 22:42:48.111508,0 days 00:00:00.004239,0.0901764806888393,2,64,64,0.4146302577272784,0.0008530563406357987,7,COMPLETE
279,inf,2025-10-16 22:42:48.111765,2025-10-16 22:42:48.115487,0 days 00:00:00.003722,0.10732234109273146,8,512,16,0.4286553504990401,4.878449393515322e-05,3,COMPLETE
280,inf,2025-10-16 22:42:48.115737,2025-10-16 22:42:48.119739,0 days 00:00:00.004002,0.19975661776723755,16,256,64,0.3949608798103038,0.0037076340230012576,5,COMPLETE
281,inf,2025-10-16 22:42:48.119989,2025-10-16 22:42:48.123687,0 days 00:00:00.003698,0.0027887668814029834,4,256,16,0.2149897591630367,9.674059778743209e-05,8,COMPLETE
282,inf,2025-10-16 22:42:48.123915,2025-10-16 22:42:48.127835,0 days 00:00:00.003920,0.3403395190808522,2,512,64,0.29598656177352994,1.1060299811210982e-05,3,COMPLETE
283,inf,2025-10-16 22:42:48.128084,2025-10-16 22:42:48.131821,0 days 00:00:00.003737,0.323466123261042,16,128,32,0.44879414830499365,0.00025661527098914586,4,COMPLETE
284,inf,2025-10-16 22:42:48.132041,2025-10-16 22:42:48.135999,0 days 00:00:00.003958,0.23083977226043506,2,256,128,0.10766210425258523,0.0011828543996623198,6,COMPLETE
285,inf,2025-10-16 22:42:48.136291,2025-10-16 22:42:48.140099,0 days 00:00:00.003808,0.2798933170292305,4,512,64,0.059139968743171456,0.00016096236534907088,2,COMPLETE
286,inf,2025-10-16 22:42:48.140348,2025-10-16 22:42:48.144276,0 days 00:00:00.003928,0.14512688592236242,8,64,16,0.15247157285217144,0.0005536628718509832,8,COMPLETE
287,inf,2025-10-16 22:42:48.144733,2025-10-16 22:42:48.148805,0 days 00:00:00.004072,0.040802318854822356,16,256,64,0.434714834728938,0.0002067781153226171,3,COMPLETE
288,inf,2025-10-16 22:42:48.149064,2025-10-16 22:42:48.153374,0 days 00:00:00.004310,0.21567760183479529,2,512,16,0.1702573510519366,0.004600998563501628,5,COMPLETE
289,inf,2025-10-16 22:42:48.153666,2025-10-16 22:42:48.157459,0 days 00:00:00.003793,0.06329463118474193,4,256,64,0.41634960531295007,6.706291056548995e-05,7,COMPLETE
290,inf,2025-10-16 22:42:48.157690,2025-10-16 22:42:48.161856,0 days 00:00:00.004166,0.18341115191760576,2,128,32,0.4682261048576874,2.7295686795961436e-05,3,COMPLETE
291,inf,2025-10-16 22:42:48.162111,2025-10-16 22:42:48.165889,0 days 00:00:00.003778,0.19345335490277493,16,256,128,0.07643178894308762,0.00013624758748133106,4,COMPLETE
292,inf,2025-10-16 22:42:48.166132,2025-10-16 22:42:48.170407,0 days 00:00:00.004275,0.30226814213466774,4,512,16,0.18989433985299126,0.0006371459910840104,6,COMPLETE
293,inf,2025-10-16 22:42:48.170673,2025-10-16 22:42:48.174711,0 days 00:00:00.004038,0.39257943653148064,8,64,64,0.49299801635739243,0.0004736891274862911,2,COMPLETE
294,inf,2025-10-16 22:42:48.175042,2025-10-16 22:42:48.178991,0 days 00:00:00.003949,0.020942898047124157,2,256,64,0.3785842410088028,0.0013852051510954606,4,COMPLETE
295,inf,2025-10-16 22:42:48.179235,2025-10-16 22:42:48.183241,0 days 00:00:00.004006,0.24204124897718826,16,512,16,0.24787159429212946,2.095432062949704e-05,5,COMPLETE
296,inf,2025-10-16 22:42:48.183485,2025-10-16 22:42:48.187730,0 days 00:00:00.004245,0.12268986231732952,4,128,64,0.35909005522226983,0.0018773112040032394,7,COMPLETE
