number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
29,0.23525171813327295,2025-10-23 20:19:44.627205,2025-10-23 20:19:46.305513,0 days 00:00:01.678308,0.719929870599473,0.8739236894937257,0.016317458213443277,10,3.169466534448951,350,3.8884446353770143,0.027052529341322407,0.9205679870773116,COMPLETE
30,0.2717515604918384,2025-10-23 20:19:46.305918,2025-10-23 20:19:47.360717,0 days 00:00:01.054799,0.7262702540474044,0.835497879346335,0.015395495404927672,6,3.187909031032322,350,4.0746355087416095,0.0604985685011008,0.9150044267697883,COMPLETE
31,0.3591381826892366,2025-10-23 20:19:47.361135,2025-10-23 20:19:49.729011,0 days 00:00:02.367876,0.791313537200353,1.1632272398736667,0.004529305351271831,10,1.835819671362652,400,3.872470831969242,1.594491247127563,0.9656648187862015,COMPLETE
32,0.227051207839401,2025-10-23 20:19:49.729428,2025-10-23 20:19:51.278531,0 days 00:00:01.549103,0.7254792149425668,0.5959821934183537,0.016103131257836602,9,2.458068590187354,300,0.8556711531213508,0.8350780440405223,0.9437950363350951,COMPLETE
33,0.22306153571587642,2025-10-23 20:19:51.278954,2025-10-23 20:19:52.724596,0 days 00:00:01.445642,0.7202461799726678,0.5499239922198242,0.02122128042564191,9,2.3663846567969373,300,0.9029084275894061,0.8491876873317147,0.9893296979727457,COMPLETE
34,0.22352134225274045,2025-10-23 20:19:52.725006,2025-10-23 20:19:54.171267,0 days 00:00:01.446261,0.6783431802644961,0.4597371269638964,0.021800121271819246,9,2.351929531261262,300,0.8763683187114646,1.0199355591453225,0.9878713520634951,COMPLETE
35,1.0684149412109432,2025-10-23 20:19:54.171678,2025-10-23 20:19:55.857230,0 days 00:00:01.685552,0.668693999972958,0.5176567679345162,0.0010785634210449533,9,4.851027582679674,300,0.44817255093871894,0.8103512659129148,0.6633640962083001,COMPLETE
36,0.2211228236974921,2025-10-23 20:19:55.857655,2025-10-23 20:19:56.887681,0 days 00:00:01.030026,0.804980957052136,0.5377000439407175,0.03627604835376996,9,2.367733874121792,300,1.5938538617866425,3.8617947089502396,0.9978591489502183,COMPLETE
37,0.21033751849061463,2025-10-23 20:19:56.888101,2025-10-23 20:19:58.670867,0 days 00:00:01.782766,0.805128245917955,0.010015003076168316,0.03924808815748929,8,2.1617397263437987,400,0.032038424733454085,3.8327098955549848,0.9935576013461855,COMPLETE
38,0.21845084408834703,2025-10-23 20:19:58.671260,2025-10-23 20:20:00.012008,0 days 00:00:01.340748,0.8156721712846249,0.16553124698672794,0.037457189925233086,8,5.543846462061666,500,0.041448430647347934,4.868779759609019,0.9983864177078741,COMPLETE
39,0.22417047160286244,2025-10-23 20:20:00.012455,2025-10-23 20:20:01.628301,0 days 00:00:01.615846,0.8135134656390116,0.07394897764641715,0.036865266524213694,7,5.654618518923696,500,0.1425029376992663,4.736591446374935,0.9991849955192522,COMPLETE
40,0.2321672326890842,2025-10-23 20:20:01.628719,2025-10-23 20:20:02.895868,0 days 00:00:01.267149,0.8841546127559267,0.2040904389752492,0.08370521797995081,6,6.256914970052751,500,0.004372884357297824,3.886685643280834,0.5303301638337485,COMPLETE
41,0.22785865049358828,2025-10-23 20:20:02.896280,2025-10-23 20:20:03.896578,0 days 00:00:01.000298,0.7786726053546911,0.2790539838720489,0.052513522604088876,8,3.8755435869666535,450,1.5645433335941012,5.367862979716731,0.9810828480964217,COMPLETE
42,0.22922075330538827,2025-10-23 20:20:03.896991,2025-10-23 20:20:04.982328,0 days 00:00:01.085337,0.8033431384348297,0.6860722890504797,0.03547951533236002,8,4.957414834340391,450,0.5912102708458522,3.6894859135711178,0.9008923625161924,COMPLETE
43,0.228161627298169,2025-10-23 20:20:04.982739,2025-10-23 20:20:06.211900,0 days 00:00:01.229161,0.7575569925344999,0.36047472645821965,0.029450512986506965,8,2.0169650228893943,400,1.3548769587878484,4.287665488996732,0.9963807831487341,COMPLETE
44,0.2178661337321653,2025-10-23 20:20:06.212320,2025-10-23 20:20:08.223710,0 days 00:00:02.011390,0.8241009688374792,0.026247302894572277,0.02215026264739979,8,6.537141813999627,450,1.5952064264111505,3.2301583144379693,0.973133144777872,COMPLETE
45,0.24828187068575944,2025-10-23 20:20:08.224124,2025-10-23 20:20:09.885918,0 days 00:00:01.661794,0.8212597449945256,0.06694001012223971,0.011891604520501527,7,6.571460714919521,450,1.762355074185296,3.2128121157607907,0.9336596287061635,COMPLETE
46,0.21703629547581976,2025-10-23 20:20:09.886327,2025-10-23 20:20:11.856835,0 days 00:00:01.970508,0.8733181374011217,0.031375118913259836,0.04530080093926661,8,5.575462667287959,500,5.297693968867003,5.188530848058599,0.9685244111372594,COMPLETE
47,0.21875914486434744,2025-10-23 20:20:11.857255,2025-10-23 20:20:13.768302,0 days 00:00:01.911047,0.8841740208778572,0.0564049320963354,0.04844466657274916,8,5.505809885032599,500,5.430730542072504,4.964431015803978,0.8621516690056957,COMPLETE
48,0.22417097014570744,2025-10-23 20:20:13.768732,2025-10-23 20:20:15.589844,0 days 00:00:01.821112,0.930655416117345,1.5697629844213523e-05,0.04752176986283884,7,7.3031378133154154,500,5.58396943480468,6.210074205488472,0.877373891385162,COMPLETE
49,0.2982773535880111,2025-10-23 20:20:15.590267,2025-10-23 20:20:16.891186,0 days 00:00:01.300919,0.9789098299802935,0.25197546042429586,0.00868541148282575,5,5.660387882020265,500,7.171509441017813,4.941538352359796,0.9709429566613865,COMPLETE
50,0.2309428769183836,2025-10-23 20:20:16.891607,2025-10-23 20:20:17.726443,0 days 00:00:00.834836,0.8823180202971194,0.2632900470731162,0.09656221386874382,8,8.208882705385166,450,4.977338375804196,7.581557266106175,0.8469089673118677,COMPLETE
51,0.24128318198944496,2025-10-23 20:20:17.726854,2025-10-23 20:20:18.777097,0 days 00:00:01.050243,0.8586642336611837,0.6794522147637401,0.04213867351806388,8,6.032683112494561,500,6.583486043967592,4.5365846495069615,0.8995327859838578,COMPLETE
52,0.2268269491804402,2025-10-23 20:20:18.777503,2025-10-23 20:20:20.558436,0 days 00:00:01.780933,0.8968292527322741,0.015677044128457197,0.024832299524866285,8,5.107569821652756,400,5.959688040584839,5.273727838173513,0.9699987614643263,COMPLETE
53,0.23667418938644333,2025-10-23 20:20:20.558855,2025-10-23 20:20:21.741251,0 days 00:00:01.182396,0.7892367565737457,0.4617423520132298,0.03440785419903396,8,5.478485725734475,450,5.464924350354842,4.200848465947995,0.9287135467271254,COMPLETE
54,0.24165084046441243,2025-10-23 20:20:21.741665,2025-10-23 20:20:22.632940,0 days 00:00:00.891275,0.8404453198194219,0.33571598298064426,0.06000986246537787,7,4.3707328033587505,500,4.6226122865041015,5.779419158866985,0.9989808788004721,COMPLETE
55,0.24419603863314132,2025-10-23 20:20:22.633358,2025-10-23 20:20:23.678682,0 days 00:00:01.045324,0.8726118757238762,0.6937106806369735,0.04576533969238703,9,6.83332899262523,450,7.454342398379809,3.602887823672325,0.6068566889967982,COMPLETE
56,0.2588604522699241,2025-10-23 20:20:23.679087,2025-10-23 20:20:24.586879,0 days 00:00:00.907792,0.9530502914958687,1.233710901342278,0.030714826964211576,6,6.326043341280567,400,2.730673064634331,6.0995015655298666,0.9764040049228881,COMPLETE
57,0.22994158956795335,2025-10-23 20:20:24.587294,2025-10-23 20:20:26.493322,0 days 00:00:01.906028,0.9143307505050624,0.22449140717659413,0.02190437952684662,8,7.52090114681526,500,6.545955307891364,5.27982731549761,0.904907146555662,COMPLETE
58,0.23330709034503389,2025-10-23 20:20:26.493743,2025-10-23 20:20:27.409538,0 days 00:00:00.915795,0.7725181946279382,0.1730206505560927,0.12504388941163094,7,5.4337607600518,450,5.25850561667524,3.9922627549549103,0.760892924124924,COMPLETE
59,0.24834091300299144,2025-10-23 20:20:27.409960,2025-10-23 20:20:28.182696,0 days 00:00:00.772736,0.8301125171742482,1.676013980963565,0.07887939559877312,9,4.74108235666617,500,4.212284587309066,6.894075912222245,0.8566506702506616,COMPLETE
60,0.2253239418965705,2025-10-23 20:20:28.183112,2025-10-23 20:20:30.094366,0 days 00:00:01.911254,0.8514135523682391,0.0005153133045837921,0.039424287807183364,8,3.912390536671542,450,9.56041875330137,4.678538849348266,0.9395084296318739,COMPLETE
61,0.22540937672959455,2025-10-23 20:20:30.094782,2025-10-23 20:20:30.965524,0 days 00:00:00.870742,0.797350163989577,0.7553005241615771,0.07095156995147017,9,1.2642832388350458,500,0.507969690107366,3.1835240493089376,0.9572503336175353,COMPLETE
62,0.23132912016876445,2025-10-23 20:20:30.965944,2025-10-23 20:20:31.824586,0 days 00:00:00.858642,0.8278062589913141,0.40726068762917345,0.059255668403761654,9,5.887119868492579,350,5.90024582384582,5.086227395957938,0.9533977565751227,COMPLETE
63,0.2756480238287847,2025-10-23 20:20:31.824996,2025-10-23 20:20:32.622711,0 days 00:00:00.797715,0.8121047959057429,0.5323330171743128,0.05135372665488892,4,5.210139820306827,400,1.2916259043861669,2.5855183982960233,0.9755770739555978,COMPLETE
64,0.2459409860245145,2025-10-23 20:20:32.623126,2025-10-23 20:20:32.899471,0 days 00:00:00.276345,0.8438099515985406,1.416043442732561,0.21589667183559716,8,7.105638799829984,150,2.0196709649250035,3.4463364501926037,0.9205752495445403,COMPLETE
65,0.23084670127251422,2025-10-23 20:20:32.899878,2025-10-23 20:20:34.364041,0 days 00:00:01.464163,0.8980306750469124,0.21201862479560551,0.027317484687598197,7,7.928754737605361,450,0.5759450879198641,5.772293590231869,0.9834671552767097,COMPLETE
66,0.23884713095728013,2025-10-23 20:20:34.364457,2025-10-23 20:20:35.360592,0 days 00:00:00.996135,0.7434656641854871,1.1024055700463673,0.04373416332183753,9,6.547871201791654,500,2.9465449663652485,4.4022242269148695,0.9513433563890659,COMPLETE
67,0.2263442665588223,2025-10-23 20:20:35.361013,2025-10-23 20:20:35.847866,0 days 00:00:00.486853,0.78311656887229,0.36382865908571205,0.10933040623007724,8,2.848766941628339,200,0.2622588664252863,1.9647194712255973,0.9374688369589731,COMPLETE
68,0.2357077534707633,2025-10-23 20:20:35.848286,2025-10-23 20:20:36.667591,0 days 00:00:00.819305,0.8762150783510932,0.9033559859647008,0.06379416500564002,9,4.103261837592067,450,4.981980387506287,4.01375370322295,0.9998481293313422,COMPLETE
69,0.21886789176428642,2025-10-23 20:20:36.668016,2025-10-23 20:20:38.292602,0 days 00:00:01.624586,0.8623458427631612,0.13294913674333647,0.02081863917364243,8,3.446385825187,350,0.026388982422387963,2.7274397467168088,0.884011261063279,COMPLETE
70,0.24978685233339482,2025-10-23 20:20:38.293014,2025-10-23 20:20:39.434641,0 days 00:00:01.141627,0.9245579739965897,3.283394929472061,0.018925500765636843,8,3.4805969651428246,350,0.08505682514844712,3.0862980115538026,0.8895076867436289,COMPLETE
71,0.232477710332228,2025-10-23 20:20:39.435049,2025-10-23 20:20:40.907690,0 days 00:00:01.472641,0.8618328814607574,0.18217912217151042,0.023906856143213022,7,1.6218202884194992,400,0.6916409071750299,4.872351601657628,0.8168714490786655,COMPLETE
72,0.24871436742062453,2025-10-23 20:20:40.908115,2025-10-23 20:20:42.315217,0 days 00:00:01.407102,0.817046782845958,2.0624462053843544,0.013118100006813621,8,1.0357198925858995,350,1.2081549093019923,2.8019553743621777,0.958949686786033,COMPLETE
73,0.24624798497958586,2025-10-23 20:20:42.315643,2025-10-23 20:20:43.309924,0 days 00:00:00.994281,0.5088809890777434,0.6143342439605448,0.02990824395972413,8,2.7026034177901175,250,1.6531983107214179,1.7313956185735602,0.9732410101217271,COMPLETE
74,0.20748096780933314,2025-10-23 20:20:43.310346,2025-10-23 20:20:44.774028,0 days 00:00:01.463682,0.7600099207322282,0.10448403203787088,0.039162777672622974,9,4.699716005949197,400,0.0030985142936653352,2.694924867875293,0.981202121561738,COMPLETE
75,0.20590665661541113,2025-10-23 20:20:44.774436,2025-10-23 20:20:46.480855,0 days 00:00:01.706419,0.7613820642386552,0.1082855316165326,0.0377415503509758,9,4.7350148565798085,400,0.28418116493062523,3.414679695001247,0.7860530923656595,COMPLETE
76,0.21100086567292103,2025-10-23 20:20:46.481274,2025-10-23 20:20:48.663211,0 days 00:00:02.181937,0.7602603825111099,0.1175908865084552,0.01941899992551247,9,4.607176329557132,400,0.2792063933927318,2.683480646430887,0.731043321656775,COMPLETE
77,0.21793944185713918,2025-10-23 20:20:48.663626,2025-10-23 20:20:49.973766,0 days 00:00:01.310140,0.7613425173566234,0.38436658168525495,0.03277401492304714,9,4.606510600581881,400,0.30823023029263413,3.417023445273319,0.7312505559438153,COMPLETE
78,0.218452293607236,2025-10-23 20:20:49.974181,2025-10-23 20:20:51.436194,0 days 00:00:01.462013,0.7644768100294282,0.41025570668608297,0.02639182193999444,9,4.707556435662788,400,0.3092171101334924,3.3994102707303395,0.725339822382031,COMPLETE
79,0.23217903401585685,2025-10-23 20:20:51.436606,2025-10-23 20:20:52.557773,0 days 00:00:01.121167,0.7016483185996255,0.7992501348747069,0.03261577341605868,9,9.1704151066597,400,0.7698124453013517,2.3176069260251735,0.68229392720894,COMPLETE
80,0.2062381903561853,2025-10-23 20:20:52.558188,2025-10-23 20:20:55.129220,0 days 00:00:02.571032,0.7487387743776331,0.14609721401542888,0.01768545000037182,10,4.581576056752215,400,0.31846655442452027,2.8638880077286886,0.7804567484638033,COMPLETE
81,0.2081468502522939,2025-10-23 20:20:55.129643,2025-10-23 20:20:57.847138,0 days 00:00:02.717495,0.7512716066044728,0.12585839787287117,0.01484730994535095,10,4.209709233417882,400,0.38306349812122764,2.8862075288613758,0.7847943555289223,COMPLETE
82,0.2149371117696226,2025-10-23 20:20:57.847564,2025-10-23 20:21:00.177311,0 days 00:00:02.329747,0.7390135898172604,0.37027735652585914,0.014574539849446379,10,4.575740331231158,400,0.3826379330851135,2.2143109650681776,0.7734969707052595,COMPLETE
83,0.21083586504858606,2025-10-23 20:21:00.177738,2025-10-23 20:21:02.908899,0 days 00:00:02.731161,0.7351312185054965,0.13656737264383587,0.013802869398577753,10,4.156843003604027,400,0.44916993187125903,2.1051505689092993,0.7861254720745378,COMPLETE
84,0.26858686774525575,2025-10-23 20:21:02.909314,2025-10-23 20:21:04.505455,0 days 00:00:01.596141,0.7340977108088134,4.945571797116209,0.010173681468616315,10,4.117827255011856,400,0.49956528194548644,2.148890562213419,0.7774764433668796,COMPLETE
85,0.2807750002165998,2025-10-23 20:21:04.505876,2025-10-23 20:21:06.814703,0 days 00:00:02.308827,0.707942889189863,0.31188988808778745,0.006874546193143088,10,4.265338318833382,350,1.0917964983719979,1.8809964210969856,0.7802135064718491,COMPLETE
86,0.21022445642555504,2025-10-23 20:21:06.815127,2025-10-23 20:21:09.417447,0 days 00:00:02.602320,0.7451467729042435,0.1331208089720056,0.014776729139063537,10,5.039636251404507,400,0.7233546644561182,2.808768436564996,0.7500126997322832,COMPLETE
87,0.21063457035711974,2025-10-23 20:21:09.417875,2025-10-23 20:21:12.093544,0 days 00:00:02.675669,0.7480921667876358,0.13443661612507196,0.013687784026928307,10,4.914256366683036,400,0.7105385025190273,1.3519358130376928,0.6932426631173667,COMPLETE
88,0.22653399485460285,2025-10-23 20:21:12.093959,2025-10-23 20:21:14.743075,0 days 00:00:02.649116,0.6814457540434781,0.146276164142449,0.01042311740739494,10,5.044826461800575,400,0.6721736908882404,2.4822395485888986,0.6928612827579959,COMPLETE
89,0.2366670432445951,2025-10-23 20:21:14.743478,2025-10-23 20:21:17.223290,0 days 00:00:02.479812,0.7467856977641762,0.5582127713948681,0.008234161979981036,10,3.7419112626293756,400,0.8580092586082901,1.3486112914441113,0.751221888636263,COMPLETE
90,0.21962629785680743,2025-10-23 20:21:17.223709,2025-10-23 20:21:19.186532,0 days 00:00:01.962823,0.7155869416127842,0.2830157119955643,0.018456494741798852,10,4.387049156134056,350,1.360429028701164,2.5875213332972438,0.6538951403633643,COMPLETE
91,0.2167922526373695,2025-10-23 20:21:19.186941,2025-10-23 20:21:21.445780,0 days 00:00:02.258839,0.7504042847544281,0.47451650527773154,0.01351924316047725,10,4.518208393362106,400,0.3654453051739924,2.868078348029779,0.7960974494584957,COMPLETE
92,0.20661227098431847,2025-10-23 20:21:21.446207,2025-10-23 20:21:24.183181,0 days 00:00:02.736974,0.776720875985481,0.13457087206309895,0.014970412931588633,10,4.902453552868421,400,0.30703930757259773,2.2141666479024424,0.7057141876209874,COMPLETE
93,0.21740717515725283,2025-10-23 20:21:24.183601,2025-10-23 20:21:26.721381,0 days 00:00:02.537780,0.7525815671374254,0.14585582479464385,0.011393802981433226,10,4.886098612902785,350,0.2039773835930611,1.8174307548131394,0.6980886284048158,COMPLETE
94,0.21278173829301508,2025-10-23 20:21:26.721815,2025-10-23 20:21:28.938829,0 days 00:00:02.217014,0.7706566102914795,0.28728139578322365,0.017071066104902808,10,5.224296330277195,400,1.0563707166898078,1.52862737472309,0.7395380900510852,COMPLETE
95,0.20576034784426106,2025-10-23 20:21:28.939251,2025-10-23 20:21:31.754958,0 days 00:00:02.815707,0.782171877932414,0.11145030900727779,0.015041783724407832,10,4.256522871552416,400,0.0012072676555535886,2.877724164517109,0.7149551322779071,COMPLETE
96,0.24279452207036353,2025-10-23 20:21:31.755375,2025-10-23 20:21:34.591698,0 days 00:00:02.836323,0.7785952908135501,0.1255958687966191,0.007365065207608061,10,4.083490953251454,400,0.7019647680652025,2.942941140952179,0.707924236640908,COMPLETE
97,0.21912154082295088,2025-10-23 20:21:34.592109,2025-10-23 20:21:36.727456,0 days 00:00:02.135347,0.73045718089983,0.47905679675595436,0.01544566744401771,10,4.945187778488066,400,0.008860449397446048,3.752776905146734,0.6557675401004288,COMPLETE
98,0.24196747814564973,2025-10-23 20:21:36.727883,2025-10-23 20:21:38.947410,0 days 00:00:02.219527,0.713412224168229,0.6220765856133115,0.009192192766713533,10,5.2934761439544005,350,0.5372291276786028,2.3987880029772373,0.8124549568237401,COMPLETE
99,0.26354696352665385,2025-10-23 20:21:38.947838,2025-10-23 20:21:40.632907,0 days 00:00:01.685069,0.6903656336214915,4.323688231105946,0.011574757512400884,10,3.5681519474180714,450,0.9056500625841624,2.044378245782939,0.7558987085032899,COMPLETE
100,0.30206174882968645,2025-10-23 20:21:40.633331,2025-10-23 20:21:43.394499,0 days 00:00:02.761168,0.6595650445315205,0.24923060273584827,0.0053542603296416885,10,5.769752117278944,400,0.7053658222376347,0.4741753850443253,0.7879353713958963,COMPLETE
101,0.2064849014362115,2025-10-23 20:21:43.394928,2025-10-23 20:21:46.411024,0 days 00:00:03.016096,0.7965578682690634,0.006777564100667266,0.01423720237201209,10,4.224064368942899,400,0.19173605362031068,2.7012536452898956,0.7200049474359652,COMPLETE
102,0.20592887255436004,2025-10-23 20:21:46.411619,2025-10-23 20:21:49.559384,0 days 00:00:03.147765,0.7853016533129318,0.0014674995962639936,0.01405724621267587,10,3.2224955172805982,400,0.0018250159535949106,3.2776996359009423,0.7205452683270044,COMPLETE
103,0.20382797119848342,2025-10-23 20:21:49.559805,2025-10-23 20:21:52.415790,0 days 00:00:02.855985,0.7970537586286405,0.08755212251306882,0.016939610651479614,10,3.279155765996759,400,0.05590936098524307,3.133442415761576,0.7177827966304595,COMPLETE
104,0.2077339411082189,2025-10-23 20:21:52.416210,2025-10-23 20:21:55.124576,0 days 00:00:02.708366,0.7927633503345382,0.011613265570690923,0.015538496579171382,10,3.4085565419949297,350,0.16217913220978125,3.30953976412021,0.7149212269107116,COMPLETE
105,0.21009651065325072,2025-10-23 20:21:55.124994,2025-10-23 20:21:57.292006,0 days 00:00:02.167012,0.7919232192773532,0.28866193743757806,0.016996337349830942,10,3.307326273189661,350,0.2023309253622278,3.0873943470599907,0.7169592048983386,COMPLETE
106,0.20625748078911377,2025-10-23 20:21:57.292424,2025-10-23 20:22:00.002768,0 days 00:00:02.710344,0.7915335733700756,0.0010275643236645586,0.017056935712667205,10,3.264482040048841,350,0.19507037020925883,3.2771053930561345,0.720282386865094,COMPLETE
