number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
55,0.24071143629068165,2025-10-16 23:40:52.876343,2025-10-16 23:40:53.700873,0 days 00:00:00.824530,0.8710417821784716,2.430901758429485,0.044038744586573746,9,3.5345552410995342,400,0.4299696422857117,4.988896083482872,0.9940937276342834,COMPLETE
56,0.2374197755390016,2025-10-16 23:40:53.701288,2025-10-16 23:40:54.877483,0 days 00:00:01.176195,0.856751681380419,2.4493777109160035,0.023419274213054897,10,3.3960215478520297,350,0.4104782885426598,4.94330092442694,0.9990510863831706,COMPLETE
57,0.24676373274010074,2025-10-16 23:40:54.877892,2025-10-16 23:40:55.664707,0 days 00:00:00.786815,0.8635042385154351,2.4214913801809814,0.03894515443716134,8,3.0393976109386873,350,0.3918398797667613,4.70406130911169,0.9785694784077499,COMPLETE
58,0.2368022167241401,2025-10-16 23:40:55.665109,2025-10-16 23:40:56.845103,0 days 00:00:01.179994,0.8276929497637173,2.0718875424028997,0.023312185677019752,9,3.9537392853606503,400,0.010966143277349294,4.187900415312459,0.9992499946932255,COMPLETE
59,0.24279963903598648,2025-10-16 23:40:56.845513,2025-10-16 23:40:57.972195,0 days 00:00:01.126682,0.8242471705855159,2.116607033980265,0.022578190103529377,8,3.9190341413208816,400,0.03153471886686479,4.178612467748058,0.9974299615345269,COMPLETE
60,0.2434045299685238,2025-10-16 23:40:57.972594,2025-10-16 23:40:59.163772,0 days 00:00:01.191178,0.8170666495558269,1.9757303807946602,0.020776392770636073,8,3.6125035166092827,400,0.43686598628275264,4.139786680331917,0.9993850433010246,COMPLETE
61,0.24205007037875093,2025-10-16 23:40:59.164187,2025-10-16 23:41:00.281513,0 days 00:00:01.117326,0.8423973244244373,2.058966136258018,0.02322491201023749,8,3.5701248497403433,400,0.0059682143692726085,4.094883148660353,0.9994432255938187,COMPLETE
62,0.2439691857170005,2025-10-16 23:41:00.281933,2025-10-16 23:41:01.394020,0 days 00:00:01.112087,0.8205087281956503,2.061102616594981,0.023091010509308618,8,3.366899588764066,400,0.2916353013938907,4.144906344303193,0.9933330840337212,COMPLETE
63,0.240576972751047,2025-10-16 23:41:01.394441,2025-10-16 23:41:02.924235,0 days 00:00:01.529794,0.845556180509072,1.8994456945921547,0.01412821698780346,8,4.097037652749146,400,0.03769236968818666,3.147315838505405,0.9901163259613406,COMPLETE
64,0.25424021252217094,2025-10-16 23:41:02.924633,2025-10-16 23:41:04.309535,0 days 00:00:01.384902,0.84193363825403,2.1889371669537137,0.013090625161586622,7,4.149990887967972,400,0.04771252079602001,2.836233951222747,0.9555619613175087,COMPLETE
65,0.24441622627791762,2025-10-16 23:41:04.309950,2025-10-16 23:41:05.613725,0 days 00:00:01.303775,0.8610676699678195,2.346848149576351,0.01666551950122396,8,2.7836281220053025,350,0.05012366355526839,4.89382530416707,0.9867396832444284,COMPLETE
66,0.25603189548805433,2025-10-16 23:41:05.614144,2025-10-16 23:41:07.325023,0 days 00:00:01.710879,0.8036854794285481,1.8197998304697707,0.00849823877624369,8,4.356336758180258,400,0.003258556439819184,3.14634871361731,0.9580534161908775,COMPLETE
67,0.2697464318936575,2025-10-16 23:41:07.325433,2025-10-16 23:41:08.368895,0 days 00:00:01.043462,0.8424864575341343,2.5479451820221,0.01607560372538162,6,2.2952787407035347,350,1.5184043793457271,5.168103811544402,0.9992695308758188,COMPLETE
68,0.25580144910804564,2025-10-16 23:41:08.369308,2025-10-16 23:41:09.417545,0 days 00:00:01.048237,0.8727869989375372,2.1218173247937253,0.025776257252848857,8,3.7549018228031343,400,8.589374669298168,4.461527580105904,0.9555018578137596,COMPLETE
69,0.23274595442461182,2025-10-16 23:41:09.417962,2025-10-16 23:41:10.483247,0 days 00:00:01.065285,0.7705785692167342,1.3546055894770097,0.03554877251091303,9,3.393112054493246,500,0.7203155494054634,2.270869047352688,0.9860998166543662,COMPLETE
70,0.23028828133843574,2025-10-16 23:41:10.483661,2025-10-16 23:41:11.592180,0 days 00:00:01.108519,0.7650807457142562,1.1223536744990006,0.03497237622118526,9,3.3693679639928646,500,0.6735325532782692,2.478967889347114,0.9839051443193166,COMPLETE
71,0.22283666395423313,2025-10-16 23:41:11.592600,2025-10-16 23:41:12.727179,0 days 00:00:01.134579,0.7687159626161928,0.7038901340682169,0.037983330776730204,9,3.3119080201022832,500,0.7180702260693599,2.2704999123108505,0.9859237571026478,COMPLETE
72,0.21666295838544944,2025-10-16 23:41:12.727590,2025-10-16 23:41:14.035649,0 days 00:00:01.308059,0.7769445325636456,0.6362547980354996,0.03387381271716297,10,3.164680752074861,500,0.7544090168558983,2.2633928469483293,0.9824679836396715,COMPLETE
