number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
65,0.5313392380529449,2025-10-16 20:51:31.167646,2025-10-16 20:51:32.673639,0 days 00:00:01.505993,0.7792061825794884,0.1590065360728421,0.027948076145580845,6,8.703887187348089,500,9.06284685128687,6.198222009225299,0.5236316138612584,COMPLETE
66,0.531366072919025,2025-10-16 20:51:32.674036,2025-10-16 20:51:34.185379,0 days 00:00:01.511343,0.7760808459369053,0.002567930933271345,0.02638637773626094,6,8.760741437861169,500,9.048300134071303,6.470086748074939,0.5221709702927319,COMPLETE
67,0.5295054834221954,2025-10-16 20:51:34.185802,2025-10-16 20:51:35.973291,0 days 00:00:01.787489,0.8181867778571983,0.2854396841243144,0.04867029749405722,7,9.311117165626086,500,8.355731512717778,5.437468949208786,0.584556812889556,COMPLETE
68,0.5307058392416715,2025-10-16 20:51:35.973703,2025-10-16 20:51:37.662107,0 days 00:00:01.688404,0.8133242928651029,0.6958113348604142,0.0459023224993861,7,9.329801549169304,500,8.206309604781403,4.795517875371858,0.5838390599392271,COMPLETE
69,0.5308716637564762,2025-10-16 20:51:37.662528,2025-10-16 20:51:39.177613,0 days 00:00:01.515085,0.8123184725926464,0.6795831483389883,0.04812413909117873,7,9.957727164841467,450,8.296787366986154,4.699545951754061,0.6033616267824067,COMPLETE
70,0.530614737599754,2025-10-16 20:51:39.178026,2025-10-16 20:51:40.803781,0 days 00:00:01.625755,0.8686199342073125,0.26531112066490947,0.04714925849550401,7,9.281709803799721,450,8.203996051879574,4.716085600186955,0.5553474054683392,COMPLETE
71,0.5308528502874401,2025-10-16 20:51:40.804201,2025-10-16 20:51:42.428832,0 days 00:00:01.624631,0.8697232810066609,0.3024726285486419,0.04629578104624502,7,9.884315498518678,450,8.309227303736483,4.737306737774749,0.611571821241366,COMPLETE
72,0.5307077094249026,2025-10-16 20:51:42.429258,2025-10-16 20:51:44.242202,0 days 00:00:01.812944,0.8688079317424513,0.2777814472391878,0.03529850871739983,7,9.415570830103759,500,7.859059485850511,5.42929508902999,0.5598076224069038,COMPLETE
73,0.5303494215230061,2025-10-16 20:51:44.242617,2025-10-16 20:51:46.020148,0 days 00:00:01.777531,0.8425052521334194,0.5471283639738284,0.03721787189971857,7,9.312214427465895,500,7.817724586439156,5.702392630938178,0.5587128339176705,COMPLETE
74,0.5307421441484488,2025-10-16 20:51:46.020560,2025-10-16 20:51:47.822025,0 days 00:00:01.801465,0.8396676781541601,0.20750960444088884,0.03325619850464772,7,9.309174105514385,500,7.84602945102728,5.482864159172756,0.558541677618285,COMPLETE
75,0.5316117735104475,2025-10-16 20:51:47.822424,2025-10-16 20:51:49.561254,0 days 00:00:01.738830,0.8945922911491301,0.5348695533174636,0.06686173742780911,7,9.354768442535704,500,6.84006459398712,4.378982140548152,0.5778063637383769,COMPLETE
76,0.5313180687841512,2025-10-16 20:51:49.561675,2025-10-16 20:51:51.569999,0 days 00:00:02.008324,0.917326460630304,0.35922441363408686,0.021874285543812152,8,9.591009290019036,450,7.340318287681267,3.6830242479546142,0.5878347489862081,COMPLETE
77,0.5310693005392665,2025-10-16 20:51:51.570419,2025-10-16 20:51:53.334859,0 days 00:00:01.764440,0.8580472049941141,0.5910456240576051,0.03854062369161608,7,9.215528411875072,500,5.0796761011677685,5.490521993654776,0.5532806491716236,COMPLETE
78,0.5366464330606772,2025-10-16 20:51:53.335273,2025-10-16 20:51:55.153182,0 days 00:00:01.817909,0.8367375489034785,0.14077890167174661,0.07809292991089467,7,9.678242704150206,500,7.299116785173254,5.89080961649399,0.5604557269748409,COMPLETE
